time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/reward,train/learning_rate,train/approx_kl,train/entropy_loss,train/std,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,train/explained_variance,train/loss,train/policy_gradient_loss
419840,205,241,1735,3.763989,0.00025,0.050531812,-71.48525128364562,1.5948882102966309,2040,0.2,4279.525885009765,0.369091796875,0.0032843351364135742,1941.048095703125,-0.007951679588586558
421888,206,241,1745,-4.5414567,0.00025,0.030833786,-71.56464338302612,1.597943663597107,2050,0.2,4001.026865386963,0.250732421875,0.03635770082473755,2295.75732421875,-0.007228656549705193
423936,207,241,1754,7.841256,0.00025,0.057257283,-71.65597686767578,1.602602481842041,2060,0.2,4715.384492492676,0.355810546875,0.03512978553771973,1970.77880859375,-0.002144806428987067
425984,208,241,1763,46.95352,0.00025,0.051280707,-71.74816117286682,1.6048837900161743,2070,0.2,4251.9728157043455,0.2966796875,0.12807077169418335,2999.92626953125,-0.0075926549747237
428032,209,241,1773,3.7278159,0.00025,0.02984067,-71.82309966087341,1.6096044778823853,2080,0.2,5169.992398071289,0.267138671875,-0.0031737089157104492,3260.76904296875,-0.019461329340992962
430080,210,241,1782,-2.6025527,0.00025,0.0509585,-71.89838562011718,1.610711693763733,2090,0.2,3913.1516761779785,0.368359375,-0.015025734901428223,3103.13134765625,-0.007839678513118998
432128,211,241,1791,-2.0461044,0.00025,0.021837614,-71.98972983360291,1.6173906326293945,2100,0.2,3146.4318809509277,0.266357421875,0.018829166889190674,1362.00732421875,-0.025952816579956562
434176,212,241,1800,-0.98487234,0.00025,0.030492097,-72.08793034553528,1.6193442344665527,2110,0.2,5173.217658996582,0.22509765625,0.029372572898864746,2519.724609375,-0.014073181783896872
436224,213,241,1809,-13.64954,0.00025,0.030960929,-72.16137590408326,1.6238785982131958,2120,0.2,5186.129042053222,0.270751953125,0.02316683530807495,2443.23046875,-0.018819333409192042
438272,214,241,1818,-13.470875,0.00025,0.03830052,-72.25557413101197,1.6267263889312744,2130,0.2,3123.110523223877,0.3162109375,0.061548054218292236,1963.7425537109375,-0.008409867163572926
440320,215,240,1827,4.6342072,0.00025,0.03865353,-72.33797726631164,1.6314834356307983,2140,0.2,4035.475939178467,0.316796875,0.06461811065673828,1835.1614990234375,-0.014220595578080975
442368,216,240,1836,-13.961625,0.00025,0.026985295,-72.42401905059815,1.6342458724975586,2150,0.2,5084.0378143310545,0.245166015625,0.09354907274246216,1637.975341796875,-0.01768778417244903
444416,217,240,1845,15.221364,0.00025,0.03638527,-72.47744851112365,1.6361624002456665,2160,0.2,7128.940580749511,0.310107421875,0.023783206939697266,4284.29931640625,-0.014719124887778889
446464,218,240,1854,4.9487476,0.00025,0.042830423,-72.54923348426819,1.640571117401123,2170,0.2,4965.621362304688,0.2873046875,0.031049370765686035,2703.527587890625,-0.004937026556581259
448512,219,240,1863,18.48064,0.00025,0.027986588,-72.65323824882508,1.64436674118042,2180,0.2,3984.3134475708007,0.276416015625,0.07182568311691284,1911.4906005859375,-0.015377246169373393
450560,220,240,1872,-5.1850033,0.00025,0.020428177,-72.72292976379394,1.6476130485534668,2190,0.2,5564.69178314209,0.192724609375,0.09266006946563721,3381.275146484375,-0.01700386261509266
452608,221,240,1880,-8.413346,0.00025,0.02702837,-72.7836895942688,1.6492030620574951,2200,0.2,5698.917723083496,0.239306640625,0.013968229293823242,2660.76171875,-0.013496242412657011
454656,222,240,1889,-11.578082,0.00025,0.01997086,-72.82748727798462,1.6514248847961426,2210,0.2,3970.7519195556642,0.190087890625,0.051368653774261475,1209.617431640625,-0.020106183062307537
456704,223,240,1898,-4.480404,0.00025,0.015461939,-72.90708546638488,1.6563634872436523,2220,0.2,5943.623750305176,0.15703125,0.03570115566253662,2855.1171875,-0.02501379523018841
458752,224,240,1907,13.721171,0.00025,0.037194043,-73.02023644447327,1.6605857610702515,2230,0.2,4306.2985214233395,0.25654296875,0.10789728164672852,2507.0068359375,-0.01864857494365424
460800,225,240,1916,15.029034,0.00025,0.027557105,-73.1011607170105,1.663957953453064,2240,0.2,5836.681776428222,0.233251953125,0.0871008038520813,2177.990234375,-0.011753046105150133
462848,226,240,1925,-21.38427,0.00025,0.0322998,-73.17803087234498,1.6665397882461548,2250,0.2,6057.241334533692,0.24443359375,0.07556480169296265,2737.18310546875,-0.010854147840291262
464896,227,240,1935,-12.2492285,0.00025,0.026561216,-73.23149814605713,1.6685901880264282,2260,0.2,4999.333953857422,0.25908203125,-0.040787696838378906,2421.4013671875,-0.016552419487561566
466944,228,240,1944,-6.0478263,0.00025,0.059224468,-73.33334083557129,1.6754525899887085,2270,0.2,4067.734987640381,0.394873046875,0.03816407918930054,2560.978515625,-0.0043990884209051725
468992,229,240,1954,2.54496,0.00025,0.047714274,-73.46616525650025,1.6807613372802734,2280,0.2,3313.5150497436525,0.343896484375,0.05109107494354248,1825.3587646484375,-0.0060338780545862395
471040,230,239,1963,1.4124376,0.00025,0.01723647,-73.56333336830139,1.683165192604065,2290,0.2,2734.494452667236,0.2169921875,0.049153923988342285,1654.8751220703125,-0.02469287448038813
473088,231,239,1972,-9.453467,0.00025,0.037611436,-73.6158004283905,1.6855942010879517,2300,0.2,2882.7747589111327,0.2671875,0.003570079803466797,2307.436279296875,-0.014170369066414423
475136,232,239,1981,7.3507366,0.00025,0.06590558,-73.713138961792,1.6915215253829956,2310,0.2,5272.855339050293,0.36240234375,0.025625646114349365,3303.6083984375,0.003035209042718634
477184,233,239,1990,-16.589024,0.00025,0.06098254,-73.8233543395996,1.6961966753005981,2320,0.2,4788.177925109863,0.32578125,0.021009743213653564,2381.265625,-0.00507975815271493
479232,234,239,1999,1.3166275,0.00025,0.03880787,-73.89921250343323,1.6989719867706299,2330,0.2,5062.721640014648,0.298486328125,0.08474457263946533,2056.7744140625,-0.002084677624225151
481280,235,239,2008,8.203006,0.00025,0.023749921,-73.98626708984375,1.7043288946151733,2340,0.2,5037.9294158935545,0.21416015625,0.04516923427581787,2840.28515625,-0.018105025717522948
483328,236,239,2017,0.2088949,0.00025,0.052791025,-74.07955136299134,1.7071201801300049,2350,0.2,4539.598651123047,0.319140625,0.0544092059135437,2508.54931640625,-0.003943341813283041
485376,237,239,2026,8.710621,0.00025,0.029627979,-74.15305047035217,1.7110859155654907,2360,0.2,5379.935998535157,0.277197265625,0.025959253311157227,2338.98681640625,-0.008151771515258588
487424,238,239,2035,14.655963,0.00025,0.027161505,-74.20064005851745,1.7125316858291626,2370,0.2,3357.0034606933596,0.280615234375,0.011570930480957031,1328.8924560546875,-0.013473714992869645
489472,239,239,2044,-20.03026,0.00025,0.028297197,-74.28364334106445,1.718580722808838,2380,0.2,4229.396471405029,0.25859375,0.031339168548583984,2162.8935546875,-0.019113263714825735
491520,240,239,2052,2.9710214,0.00025,0.047133792,-74.38400540351867,1.721954584121704,2390,0.2,4656.833236694336,0.328076171875,0.07228267192840576,1886.4776611328125,-0.013353126982110552
493568,241,239,2061,5.0744653,0.00025,0.031151757,-74.4807713985443,1.7270182371139526,2400,0.2,4753.380053710937,0.259033203125,0.0881991982460022,2343.541015625,-0.015578530382481404
495616,242,239,2070,14.377018,0.00025,0.04564213,-74.59189686775207,1.7319790124893188,2410,0.2,4993.335217285156,0.311279296875,0.05802351236343384,2639.0751953125,-0.015142898514750414
497664,243,239,2079,0.025646228,0.00025,0.020434307,-74.69652428627015,1.7367969751358032,2420,0.2,4843.859254455567,0.195263671875,0.04134345054626465,3014.746826171875,-0.025516718739527277
499712,244,239,2088,-73.90452,0.00025,0.032198478,-74.77966718673706,1.7398277521133423,2430,0.2,4507.882835388184,0.256640625,0.03820246458053589,1977.5709228515625,-0.006228340086818207
501760,245,239,2098,-74.84562,0.00025,0.021364583,-74.85952920913697,1.7438896894454956,2440,0.2,5905.457174682617,0.222119140625,0.0230482816696167,2861.4501953125,-0.02702473939571064
503808,246,239,2107,6.835765,0.00025,0.04210687,-74.94745903015136,1.747788667678833,2450,0.2,6330.9826934814455,0.270068359375,0.04096180200576782,2500.845947265625,-0.010965056045097298
505856,247,238,2116,-0.4344324,0.00025,0.024028009,-75.00689010620117,1.7500901222229004,2460,0.2,5828.654968261719,0.2447265625,0.05488938093185425,2558.22607421875,-0.020566978640272283
507904,248,238,2125,-2.302672,0.00025,0.04073961,-75.09566307067871,1.7561546564102173,2470,0.2,4811.480308532715,0.287353515625,0.010847866535186768,3008.37451171875,-0.010690638581581879
509952,249,238,2134,3.2313557,0.00025,0.017399814,-75.21758623123169,1.760149359703064,2480,0.2,4759.088508605957,0.206640625,0.019207298755645752,2265.17724609375,-0.03134566522057867
512000,250,238,2143,-1.484959,0.00025,0.040454812,-75.30547728538514,1.7648872137069702,2490,0.2,4947.683369445801,0.28623046875,0.008556544780731201,1784.8099365234375,-0.01880191893869778
514048,251,238,2152,4.8607454,0.00025,0.041357897,-75.42718110084533,1.7715867757797241,2500,0.2,4245.405218505859,0.325732421875,-0.0025091171264648438,2612.26416015625,-0.01228144347842317
516096,252,238,2161,-1.1004668,0.00025,0.020811286,-75.55635638237,1.7769684791564941,2510,0.2,4202.2223648071285,0.224658203125,0.01218724250793457,2153.538330078125,-0.027706998342182487
518144,253,238,2170,-8.392966,0.00025,0.021202568,-75.67546138763427,1.7833290100097656,2520,0.2,4112.758249664306,0.2310546875,-0.012125611305236816,2574.564453125,-0.020336260600015522
520192,254,238,2179,-2.3587172,0.00025,0.040566288,-75.77992901802062,1.7858115434646606,2530,0.2,4800.26284942627,0.218408203125,0.0024673938751220703,1647.7972412109375,-0.021908083792368416
522240,255,238,2188,3.5542839,0.00025,0.031263866,-75.88120183944702,1.7934693098068237,2540,0.2,4043.451438140869,0.270458984375,0.0003046989440917969,2699.869384765625,-0.017053036554716527
524288,256,238,2196,-10.327114,0.00025,0.027685754,-76.0510977268219,1.8020116090774536,2550,0.2,3869.454069519043,0.25595703125,0.008184254169464111,1666.6939697265625,-0.02185127143166028
526336,257,238,2206,9.419792,0.00025,0.04743278,-76.17377843856812,1.805088996887207,2560,0.2,4500.653482055664,0.3890625,0.016955912113189697,1655.408203125,-0.0015091367909917607
528384,258,238,2216,9.520732,0.00025,0.024871826,-76.2294017314911,1.8073859214782715,2570,0.2,4618.458340454102,0.219677734375,0.011561214923858643,2617.735107421875,-0.017506228914135134
530432,259,238,2225,26.482437,0.00025,0.040901855,-76.30143866539001,1.812788724899292,2580,0.2,5070.114202880859,0.254296875,-0.0031936168670654297,3396.5830078125,-0.013915033216471783
532480,260,238,2234,-4.964664,0.00025,0.04394916,-76.43730554580688,1.8194875717163086,2590,0.2,3955.6976211547853,0.289990234375,0.003977835178375244,1931.3096923828125,-0.011444543029938359
534528,261,238,2243,-4.6113615,0.00025,0.05270025,-76.5349112033844,1.8227897882461548,2600,0.2,5173.313568115234,0.33046875,-0.01333606243133545,1465.751220703125,-0.009628559206612408
536576,262,238,2253,-45.48892,0.00025,0.024746025,-76.60660562515258,1.825860857963562,2610,0.2,3595.0347785949707,0.2470703125,0.011408388614654541,2507.88720703125,-0.021185668278485538
538624,263,238,2262,-5.880653,0.00025,0.03284634,-76.64655628204346,1.8269001245498657,2620,0.2,3306.2338996887206,0.2291015625,-0.00935351848602295,1570.860595703125,-0.021315311767102683
540672,264,237,2272,9.214878,0.00025,0.038820025,-76.7106671333313,1.8322069644927979,2630,0.2,3619.521984100342,0.330810546875,0.015597879886627197,1753.492431640625,-0.014364240191935097
542720,265,237,2281,4.2659607,0.00025,0.04707316,-76.79183993339538,1.8354500532150269,2640,0.2,4623.451419067383,0.3330078125,0.004207968711853027,3039.5107421875,-0.015914736551349052
544768,266,237,2290,-0.9581441,0.00025,0.025530223,-76.89458417892456,1.8409899473190308,2650,0.2,3051.2009941101073,0.272119140625,-0.011577963829040527,1312.661376953125,-0.021761559434526134
546816,267,237,2299,-0.97829646,0.00025,0.02469724,-77.02046327590942,1.8473155498504639,2660,0.2,2547.6381088256835,0.2853515625,0.009453833103179932,998.7473754882812,-0.027657270338386296
548864,268,237,2308,-1.9240847,0.00025,0.03389377,-77.12450652122497,1.8520015478134155,2670,0.2,2047.133016204834,0.317919921875,-0.006478309631347656,603.3770751953125,-0.02111225938424468
550912,269,237,2317,0.97764254,0.00025,0.04658892,-77.21508040428162,1.857543706893921,2680,0.2,2195.107601928711,0.314599609375,-0.01005411148071289,1357.67529296875,-0.011720275729021522
552960,270,237,2326,8.900426,0.00025,0.012832006,-77.33967227935791,1.862465262413025,2690,0.2,3048.741424560547,0.17578125,-0.0027303695678710938,1169.2999267578125,-0.023548471942194737
555008,271,237,2337,12.048145,0.00025,0.032066256,-77.41322240829467,1.8662655353546143,2700,0.2,4560.802746582031,0.278564453125,0.00448983907699585,2366.541015625,-0.01385668924485799
557056,272,237,2347,-0.24649495,0.00025,0.014607644,-77.5053475856781,1.8714526891708374,2710,0.2,5282.406335449219,0.17275390625,-0.010666847229003906,3130.26953125,-0.021278815728146584
559104,273,237,2357,-2.4180765,0.00025,0.02643019,-77.62183890342712,1.8773126602172852,2720,0.2,3776.54070892334,0.285205078125,-0.0037147998809814453,2173.71142578125,-0.01313473024929408
561152,274,237,2366,-8.931008,0.00025,0.038141057,-77.7237741470337,1.8818995952606201,2730,0.2,3243.3768562316895,0.325634765625,0.002767205238342285,1306.079345703125,-0.011901212364318781
563200,275,237,2375,15.650648,0.00025,0.020265514,-77.82525973320007,1.8874555826187134,2740,0.2,4389.514192962646,0.214794921875,-0.00585782527923584,1116.089599609375,-0.022522313092486
565248,276,237,2384,-0.87508065,0.00025,0.033911567,-77.9392701625824,1.8938894271850586,2750,0.2,3871.651922607422,0.30107421875,-0.01436161994934082,2399.01953125,-0.016506931569892913
567296,277,236,2393,8.589046,0.00025,0.036074,-78.05768809318542,1.8989757299423218,2760,0.2,2597.595227432251,0.29033203125,-0.009258866310119629,1044.0689697265625,-0.018053736319416203
569344,278,236,2403,0.44332495,0.00025,0.0259703,-78.18701982498169,1.9060639142990112,2770,0.2,1774.0439262390137,0.27607421875,0.0025142431259155273,719.2233276367188,-0.024195860451436603
571392,279,236,2412,-22.234308,0.00025,0.036593117,-78.32833061218261,1.9130178689956665,2780,0.2,3957.5280349731447,0.309326171875,0.002810359001159668,2674.90771484375,-0.0237660730141215
573440,280,236,2421,14.4115925,0.00025,0.03035839,-78.46332478523254,1.9195917844772339,2790,0.2,2458.4947525024413,0.23203125,0.003397643566131592,1116.0283203125,-0.02619568390073255
575488,281,236,2430,17.922773,0.00025,0.026498111,-78.53668084144593,1.920815110206604,2800,0.2,3626.0485397338866,0.1970703125,-0.028072714805603027,995.18505859375,-0.021533620861009694
577536,282,236,2439,0.046158202,0.00025,0.041312262,-78.58568224906921,1.9248266220092773,2810,0.2,3172.6127700805664,0.295361328125,-0.0010004043579101562,1464.1270751953125,-0.017097571687190793
579584,283,236,2448,2.9086275,0.00025,0.038298775,-78.67935261726379,1.930012583732605,2820,0.2,2353.798620605469,0.287939453125,-0.008002161979675293,1154.11181640625,-0.016794375017343554
581632,284,236,2458,4.477644,0.00025,0.05329577,-78.77602415084839,1.9357291460037231,2830,0.2,2430.3268199920653,0.32177734375,0.005942285060882568,1033.854248046875,-0.013329912591143512
583680,285,236,2467,22.197264,0.00025,0.04379109,-78.8725513458252,1.9391899108886719,2840,0.2,2563.7496131896974,0.319873046875,0.015503227710723877,1452.632568359375,-0.013301150692859665
585728,286,236,2477,3.9067008,0.00025,0.041422773,-78.97160573005677,1.945328950881958,2850,0.2,3050.761735534668,0.226611328125,-0.016608715057373047,1684.835205078125,-0.013641105714486911
587776,287,236,2486,-3.8519983,0.00025,0.017644424,-79.08097739219666,1.9507311582565308,2860,0.2,2871.129660797119,0.200146484375,-0.0024453401565551758,2310.468505859375,-0.021850317972712217
589824,288,236,2495,-0.22113319,0.00025,0.035947233,-79.20096764564514,1.9563301801681519,2870,0.2,2339.4271293640136,0.289111328125,-0.014237165451049805,1059.0028076171875,-0.013916525605600328
591872,289,236,2504,40.17213,0.00025,0.043580353,-79.29453754425049,1.9610505104064941,2880,0.2,3427.173319244385,0.33251953125,0.01427769660949707,1776.2008056640625,-0.006103273539338261
593920,290,236,2513,5.0554667,0.00025,0.043372326,-79.41150288581848,1.968316674232483,2890,0.2,3563.360492706299,0.27685546875,-0.01802825927734375,2077.10498046875,-0.007302511352463625
595968,291,236,2523,-6.80301,0.00025,0.0316353,-79.58053216934204,1.9768582582473755,2900,0.2,2969.9760818481445,0.277294921875,0.0009670257568359375,1469.3897705078125,-0.0183137062296737
598016,292,236,2533,2.30791,0.00025,0.04337232,-79.74111733436584,1.9853730201721191,2910,0.2,2610.2214218139648,0.34921875,0.007721364498138428,1319.9622802734375,-0.01905293973395601
600064,293,235,2544,-7.4763603,0.00025,0.029528968,-79.86534032821655,1.9923981428146362,2920,0.2,1501.9834560394288,0.278125,-0.01102447509765625,618.8364868164062,-0.018732614122563974
602112,294,235,2553,14.802544,0.00025,0.035956033,-79.98658294677735,1.9980064630508423,2930,0.2,3037.06138381958,0.28583984375,-8.296966552734375e-05,975.4065551757812,-0.011450743660680019
604160,295,235,2563,-14.781682,0.00025,0.029053107,-80.08957390785217,2.004624128341675,2940,0.2,2914.15878944397,0.23935546875,-0.006639957427978516,1244.1158447265625,-0.022646485175937415
606208,296,235,2572,-3.228969,0.00025,0.06486648,-80.18468489646912,2.0071535110473633,2950,0.2,1417.695760345459,0.391552734375,-0.004706978797912598,715.5980224609375,0.0016512490023160354
608256,297,235,2581,-13.114763,0.00025,0.032600246,-80.23525657653809,2.010998487472534,2960,0.2,1255.9641101837158,0.316650390625,-0.012519240379333496,476.4530334472656,-0.01647496139339637
610304,298,235,2589,-19.867634,0.00025,0.027481634,-80.3348629951477,2.0169806480407715,2970,0.2,1762.077434539795,0.234326171875,-0.005843520164489746,911.4739379882812,-0.022883712442126124
612352,299,235,2597,-6.6199894,0.00025,0.034440845,-80.40202989578248,2.0187289714813232,2980,0.2,1955.4682243347168,0.344921875,0.0033707618713378906,897.0521240234375,-0.009637785427912604
614400,300,235,2606,0.041896258,0.00025,0.027180754,-80.44547338485718,2.021679162979126,2990,0.2,1642.7452564239502,0.25859375,-0.00705265998840332,564.1224365234375,-0.019784835501923226
616448,301,235,2614,1.7668662,0.00025,0.03932365,-80.54219098091126,2.0287580490112305,3000,0.2,1865.8597332000732,0.309521484375,0.0011368393898010254,611.7052001953125,-0.010009185041417368
618496,302,235,2623,-4.067056,0.00025,0.022733549,-80.58511934280395,2.0266177654266357,3010,0.2,1933.3601852416991,0.2017578125,-0.005944013595581055,1126.3460693359375,-0.016966313969169276
620544,303,235,2632,3.4329648,0.00025,0.024422275,-80.59975442886352,2.030320167541504,3020,0.2,2029.1799118041993,0.2634765625,0.0013780593872070312,933.9306640625,-0.020421421574428677
622592,304,235,2643,5.590169,0.00025,0.024882447,-80.68079061508179,2.0345664024353027,3030,0.2,1603.200701522827,0.254931640625,0.012159943580627441,2621.6796875,-0.020967573385860305
624640,305,235,2653,5.2249303,0.00025,0.01959651,-80.75376963615417,2.03869891166687,3040,0.2,1645.5685531616211,0.204443359375,-0.0047789812088012695,776.1743774414062,-0.02083316688076593
626688,306,235,2662,-6.2952313,0.00025,0.03597109,-80.84654169082641,2.044644832611084,3050,0.2,1114.1707927703858,0.281201171875,0.005023777484893799,615.2501220703125,-0.017687731941987295
628736,307,235,2671,-0.77651846,0.00025,0.038018245,-80.95554761886596,2.0506784915924072,3060,0.2,766.06683177948,0.307958984375,0.024069666862487793,246.97958374023438,-0.006926711089909077
630784,308,235,2680,0.18827888,0.00025,0.03711497,-81.09189090728759,2.059680461883545,3070,0.2,1017.8782920837402,0.30185546875,0.030347466468811035,548.014404296875,-0.01404950741562061
632832,309,235,2689,-4.974222,0.00025,0.021692103,-81.20539360046386,2.061953067779541,3080,0.2,1085.9562831878661,0.230029296875,-0.011751651763916016,444.6532897949219,-0.021179892306099644
634880,310,235,2698,6.5469975,0.00025,0.029184442,-81.25136880874634,2.065793037414551,3090,0.2,1388.1814540863038,0.2712890625,0.02146124839782715,1341.5538330078125,-0.014571695752965751
636928,311,235,2708,-8.185457,0.00025,0.023365162,-81.32806477546691,2.069495439529419,3100,0.2,1133.9785263061524,0.228173828125,-0.002229452133178711,547.1924438476562,-0.013701476942515
638976,312,235,2717,10.741947,0.00025,0.025065862,-81.39104733467101,2.073169469833374,3110,0.2,1679.8704742431642,0.162060546875,0.013125121593475342,801.1148681640625,-0.0174014908116078
641024,313,235,2726,-21.748497,0.00025,0.016482025,-81.45077400207519,2.076138734817505,3120,0.2,2003.1335433959962,0.164306640625,0.02543175220489502,734.6179809570312,-0.015656983107328416
643072,314,235,2735,-1.5087525,0.00025,0.014303388,-81.55150899887084,2.0837738513946533,3130,0.2,1365.3137031555175,0.15234375,0.029541075229644775,823.5316772460938,-0.022827684378717093
645120,315,235,2744,-0.45328224,0.00025,0.030763408,-81.650635099411,2.087926149368286,3140,0.2,2568.6214088439942,0.2173828125,0.049251437187194824,940.5070190429688,-0.019398144076694733
647168,316,235,2753,25.946417,0.00025,0.016199049,-81.71527204513549,2.0907886028289795,3150,0.2,1551.407464981079,0.173876953125,0.07016593217849731,1014.114501953125,-0.020299291255651043
649216,317,234,2763,-15.052846,0.00025,0.03338051,-81.77994446754455,2.0949079990386963,3160,0.2,2284.6172897338865,0.256640625,0.08495104312896729,1645.779296875,-0.01075934367836453
651264,318,234,2772,-0.044062488,0.00025,0.0190876,-81.85512647628784,2.0986855030059814,3170,0.2,1885.3730182647705,0.20126953125,0.0857536792755127,759.128662109375,-0.022566497707157396
653312,319,234,2781,-7.6148314,0.00025,0.016148798,-81.9110225200653,2.101820707321167,3180,0.2,2326.0036560058593,0.16123046875,0.010524749755859375,1278.2867431640625,-0.023925884717027657
655360,320,234,2789,-9.570485,0.00025,0.024011329,-81.99526524543762,2.1079494953155518,3190,0.2,2263.7896865844727,0.19892578125,0.05977606773376465,882.8143920898438,-0.01762235737987794
657408,321,234,2798,8.338407,0.00025,0.029869497,-82.1164677619934,2.114786386489868,3200,0.2,1334.9004776000977,0.274365234375,0.00455784797668457,922.4012451171875,-0.019375434625544585
659456,322,234,2807,14.661103,0.00025,0.021395735,-82.22286019325256,2.1197617053985596,3210,0.2,1509.4928695678711,0.20185546875,0.0798943042755127,847.7557983398438,-0.015538873578771017
661504,323,234,2816,-22.671057,0.00025,0.027076347,-82.2843922138214,2.122775077819824,3220,0.2,1582.3213439941405,0.24970703125,0.0567317008972168,579.5714721679688,-0.017575105096329934
663552,324,234,2827,-18.93975,0.00025,0.02738687,-82.38505759239197,2.129786968231201,3230,0.2,1703.5095474243165,0.257763671875,0.05984973907470703,596.5322875976562,-0.015646879278938285
665600,325,234,2835,-18.282612,0.00025,0.032298606,-82.4388373851776,2.130934476852417,3240,0.2,1274.0303676605224,0.257666015625,0.03886491060256958,369.53851318359375,-0.014029370638309047
667648,326,234,2843,-14.902709,0.00025,0.018217715,-82.48023080825806,2.134187698364258,3250,0.2,1822.11630859375,0.1638671875,-0.022529125213623047,1032.869384765625,-0.022510401846375316
669696,327,234,2853,-3.928608,0.00025,0.022446487,-82.52668600082397,2.13529372215271,3260,0.2,1957.5966255187989,0.197607421875,-0.022316932678222656,1155.3861083984375,-0.016973438893910498
671744,328,234,2862,9.589835,0.00025,0.037008464,-82.57733807563781,2.1398513317108154,3270,0.2,2044.0613578796388,0.270068359375,0.012136340141296387,1106.7283935546875,-0.012395574882975779
673792,329,234,2871,-9.581085,0.00025,0.026720956,-82.64652271270752,2.1429715156555176,3280,0.2,1694.178133392334,0.248876953125,0.03927409648895264,762.199462890625,-0.016228605087962932
675840,330,234,2880,-17.730104,0.00025,0.024604063,-82.72334289550781,2.1484460830688477,3290,0.2,2236.577424621582,0.23515625,-0.0067255496978759766,970.5675659179688,-0.02189697289140895
677888,331,234,2889,-11.473698,0.00025,0.030251728,-82.76486597061157,2.1478939056396484,3300,0.2,1564.84672164917,0.278466796875,0.005706489086151123,738.592529296875,-0.013078037613013294
679936,332,234,2899,-7.1391716,0.00025,0.023593964,-82.81422395706177,2.153878927230835,3310,0.2,1666.7600009918212,0.27333984375,0.01609325408935547,693.7701416015625,-0.024456747152726166
681984,333,234,2908,8.203092,0.00025,0.020517632,-82.93918542861938,2.1613471508026123,3320,0.2,1170.1491706848144,0.214794921875,-0.016231179237365723,783.6399536132812,-0.025489127697073854
684032,334,234,2918,31.962032,0.00025,0.015228154,-83.05322289466858,2.1672661304473877,3330,0.2,1817.271881866455,0.152490234375,0.016696631908416748,1109.69775390625,-0.023266198619967326
686080,335,234,2928,22.219913,0.00025,0.02494869,-83.11023716926574,2.168687105178833,3340,0.2,2121.5251945495606,0.223828125,-0.011576294898986816,826.6148071289062,-0.017904500477015972
688128,336,234,2938,5.575392,0.00025,0.020700485,-83.16337180137634,2.172558069229126,3350,0.2,1878.2349517822265,0.221533203125,0.005284726619720459,1141.7835693359375,-0.03067074778373353
690176,337,234,2947,0.4358331,0.00025,0.015890386,-83.23817286491393,2.1768476963043213,3360,0.2,2229.6971794128417,0.18388671875,-0.013721585273742676,1167.3555908203125,-0.025743308107485062
692224,338,234,2957,0.57523614,0.00025,0.028054658,-83.32900290489196,2.1829323768615723,3370,0.2,2030.1119415283204,0.261865234375,0.0024584531784057617,781.143310546875,-0.021195530967088417
694272,339,233,2967,-3.6538944,0.00025,0.034823023,-83.42635216712952,2.187546968460083,3380,0.2,1566.8912925720215,0.355322265625,-0.0484541654586792,875.9746704101562,-0.0013234037440270185
696320,340,233,2976,-9.13344,0.00025,0.03675759,-83.50391368865967,2.1923673152923584,3390,0.2,2501.4420791625976,0.270947265625,-0.010471701622009277,1953.8917236328125,-0.016597159465163713
698368,341,233,2986,13.234076,0.00025,0.035666924,-83.61380000114441,2.2007861137390137,3400,0.2,2056.850997161865,0.253564453125,-0.0011550188064575195,783.3983764648438,-0.007120745439897292
700416,342,233,2995,25.4701,0.00025,0.03683818,-83.70827116966248,2.2039966583251953,3410,0.2,1831.3938934326172,0.32607421875,-0.023482441902160645,781.274169921875,-0.012296164967119693
702464,343,233,3005,-1.8824975,0.00025,0.022845067,-83.74960021972656,2.206533432006836,3420,0.2,2210.868797302246,0.19521484375,0.0035446882247924805,1113.2398681640625,-0.019620354892686008
704512,344,233,3014,-5.3683195,0.00025,0.03136418,-83.80054965019227,2.2101428508758545,3430,0.2,1485.975422668457,0.251611328125,-0.02945423126220703,612.0641479492188,-0.017757226835237817
706560,345,233,3024,-8.1401615,0.00025,0.044819564,-83.87901072502136,2.215094804763794,3440,0.2,1143.3592720031738,0.344873046875,0.013921856880187988,537.4998168945312,-0.0073425203649094325
708608,346,233,3033,-11.509201,0.00025,0.019432904,-83.95973129272461,2.2203545570373535,3450,0.2,1795.9744682312012,0.20693359375,-0.009868383407592773,728.5313720703125,-0.022497927010408602
710656,347,233,3042,-2.8382523,0.00025,0.027417263,-84.07445950508118,2.2280008792877197,3460,0.2,861.0033603668213,0.268896484375,-0.019001007080078125,423.6078186035156,-0.0172571366536431
712704,348,233,3052,-24.898863,0.00025,0.03758126,-84.18117594718933,2.234337568283081,3470,0.2,1579.6799530029298,0.270166015625,-0.010689616203308105,765.9019775390625,-0.017536709760315718
714752,349,233,3062,-0.9270363,0.00025,0.03139832,-84.26382484436036,2.2369296550750732,3480,0.2,1310.153356552124,0.272900390625,0.005849063396453857,588.1182250976562,-0.014870204811450094
716800,350,233,3072,0.25437126,0.00025,0.019703712,-84.30498466491699,2.239018678665161,3490,0.2,1190.7854572296142,0.248193359375,0.023630261421203613,584.234375,-0.017271986490231938
718848,351,233,3082,7.691732,0.00025,0.018265681,-84.34970183372498,2.2411420345306396,3500,0.2,1555.9732856750488,0.201416015625,-0.008400201797485352,569.1851806640625,-0.017452343707554975
