account_value,date,daily_return
10000000.0,2012-01-09,
6670030.2371856,2012-01-10,-0.33299697628144
6664419.2683188,2012-01-11,-0.000841220904145068
6669042.0660736,2012-01-12,0.0006936535005797051
6641453.8282259,2012-01-13,-0.004136761707958847
6572544.8574052,2012-01-16,-0.01037558531655236
6641720.0509414,2012-01-17,0.010524872030087673
6600314.9221909,2012-01-18,-0.006234097256874183
6631667.7531193,2012-01-19,0.004750202270347614
6664699.6208924,2012-01-20,0.004980929232705211
6640984.0760087,2012-01-30,-0.0035583816574954463
6658646.279947197,2012-01-31,0.002659576312237233
6639513.719687598,2012-02-01,-0.0028733408346405254
6662463.525754102,2012-02-02,0.0034565492346905202
6669306.611489902,2012-02-03,0.0010271104238466222
6681747.163224004,2012-02-06,0.0018653440992906223
6653730.449140703,2012-02-07,-0.004193022184003525
6711488.950376606,2012-02-08,0.008680619342396279
6714935.023786205,2012-02-09,0.0005134588516912952
6715944.623459003,2012-02-10,0.0001503513688847491
6729419.2159045,2012-02-13,0.0020063584798526435
6725819.7641948005,2012-02-14,-0.0005348829660059007
6743315.604360001,2012-02-15,0.0026012948277829295
6720294.564098703,2012-02-16,-0.0034139052080572885
6717314.622925002,2012-02-17,-0.0004434241900079794
6720030.292918502,2012-02-20,0.00040427911240481507
6736250.931919102,2012-02-21,0.0024137746845713792
6765023.088093302,2012-02-22,0.0042712417433659056
6785144.631976599,2012-02-23,0.0029743496247205403
6827856.276219102,2012-02-24,0.006294876020949358
6855379.0149006015,2012-02-27,0.00403094874409704
6881991.309192703,2012-02-28,0.003881958128683749
6889119.547986704,2012-02-29,0.001035781429203464
6868664.216835804,2012-03-01,-0.0029692228460279635
6893235.815368805,2012-03-02,0.003577347466305447
6874698.692579903,2012-03-05,-0.002689175778314845
6810054.592419606,2012-03-06,-0.009403190314372534
6754908.564738305,2012-03-07,-0.008097736506060382
6825112.710086505,2012-03-08,0.010393056349374818
6925110.109538905,2012-03-09,0.014651391661945512
6934800.540820604,2012-03-12,0.0013993180077167544
6952411.070969005,2012-03-13,0.002539442921932533
6889396.4639184065,2012-03-14,-0.009063705584631876
6886929.342066007,2012-03-15,-0.00035810420627124806
7032700.184635705,2012-03-16,0.021166304361410537
7054938.938683005,2012-03-19,0.0031621928225924467
7007966.337938504,2012-03-20,-0.00665811584660847
6972701.417483107,2012-03-21,-0.005032118985002221
6935793.554787809,2012-03-22,-0.005293194199131546
6968957.073797607,2012-03-23,0.0047815031903457594
7031014.406372206,2012-03-26,0.008904823478957491
6948849.797640108,2012-03-27,-0.011686024801433104
6837702.733524307,2012-03-28,-0.015995030451449344
6799642.295540307,2012-03-29,-0.005566260989585681
6773300.860102806,2012-03-30,-0.0038739442889189624
6992611.0516999075,2012-04-05,0.03237862840094974
7004607.331589006,2012-04-06,0.0017155651587659193
6997562.469043605,2012-04-09,-0.0010057469622358761
6985725.021754206,2012-04-10,-0.0016916529636950006
7079009.451371007,2012-04-12,0.013353578809114808
7127200.224703108,2012-04-13,0.006807558834770022
7077227.95113251,2012-04-16,-0.00701148725938594
6998003.911558705,2012-04-17,-0.011194218996595562
7099232.419395708,2012-04-18,0.014465340276504035
7056269.510356508,2012-04-19,-0.006051768205506458
7124064.84953371,2012-04-20,0.009607816010669401
7089692.565432607,2012-04-23,-0.004824813477568579
7062029.5860732095,2012-04-24,-0.0039018588047491365
7140548.228061107,2012-04-25,0.011118424389320314
7168803.165015406,2012-04-26,0.003956970256606018
7289514.503176407,2012-04-27,0.0168384227300431
7464490.135887008,2012-05-02,0.02400374299747332
7480732.295488808,2012-05-03,0.002175923513343836
7151378.331841007,2012-05-04,-0.04402696830180852
7177123.339466409,2012-05-07,0.0036000063806964633
7199249.322559508,2012-05-08,0.003082848384593051
7068968.971366607,2012-05-09,-0.018096379963485343
7077059.21792631,2012-05-10,0.0011444733443410904
7047426.89792631,2012-05-11,-0.004187095103703742
6948935.09792631,2012-05-14,-0.013975568874503796
6961053.017926308,2012-05-15,0.0017438528104276596
6899418.017926308,2012-05-16,-0.008854263836416076
6953788.0579263065,2012-05-17,0.007880380614528892
6871601.217926306,2012-05-18,-0.011819002724179906
7012010.857926307,2012-05-21,0.020433321950305672
7131971.73792631,2012-05-22,0.017107914181906825
7173742.337926308,2012-05-23,0.005856809524057871
7003246.65792631,2012-05-24,-0.023766630019399715
6938321.697926308,2012-05-25,-0.009270694460906892
7147539.137926309,2012-05-28,0.03015389731244822
7196335.377926309,2012-05-29,0.0068269986436417796
7218318.657926306,2012-05-30,0.0030547881450089243
7304589.577926309,2012-05-31,0.011951664104669302
7409919.657926306,2012-06-01,0.014419712274909235
7259170.177926309,2012-06-04,-0.02034427995973498
7344172.897926309,2012-06-05,0.011709702061879712
7259927.537926309,2012-06-06,-0.011471048022819286
7241017.1379263075,2012-06-07,-0.0026047642901685375
7222592.297926308,2012-06-08,-0.0025445099285148487
7279737.857926311,2012-06-11,0.007912056730159156
7300481.1379263075,2012-06-12,0.0028494542530004274
7419168.937926308,2012-06-13,0.01625753121714313
7461939.577926307,2012-06-14,0.005764882880797906
7419758.337926308,2012-06-15,-0.005652851991026386
7485578.137926308,2012-06-18,0.008870881907778738
7452800.937926308,2012-06-19,-0.0043787132264282436
7368756.137926308,2012-06-20,-0.011276941474755775
7268562.697926309,2012-06-21,-0.013597062804713178
7174663.497926308,2012-06-25,-0.012918537529681084
7158929.417926309,2012-06-26,-0.002193005986210639
7174260.097926307,2012-06-27,0.0021414766238103677
7069132.697926309,2012-06-28,-0.014653413531854564
7180051.257926308,2012-06-29,0.01569054716323781
7321062.0979263075,2012-07-02,0.019639252553292463
7471467.697926309,2012-07-03,0.020544232242286853
7534063.897926309,2012-07-04,0.008378032607619268
7427525.0179263055,2012-07-05,-0.01414095784737468
7642708.457926305,2012-07-06,0.028971082491227484
7580533.537926308,2012-07-09,-0.00813519452459488
7474739.377926309,2012-07-10,-0.01395603086124464
7736067.0979263075,2012-07-11,0.034961449060247674
7747558.897926308,2012-07-12,0.001485483496269202
7861964.617926307,2012-07-13,0.01476667960931799
7774368.097926309,2012-07-16,-0.011141810508821903
7591870.617926308,2012-07-17,-0.023474252531042294
7441790.657926307,2012-07-18,-0.019768508652613814
7492345.377926308,2012-07-19,0.006793354223980197
7387452.69792631,2012-07-20,-0.013999979273383367
7341159.657926306,2012-07-23,-0.006266441477587814
7470048.017926307,2012-07-24,0.01755694822150322
7511156.417926309,2012-07-25,0.005503097155647563
7399221.897926308,2012-07-26,-0.014902434960994082
7328213.217926308,2012-07-27,-0.0095967766583539
7303501.617926307,2012-07-30,-0.0033721180409367335
7255460.297926306,2012-07-31,-0.006577847519343982
7259230.937926307,2012-08-01,0.0005196968690022175
7295634.137926308,2012-08-02,0.005014746095183487
7395574.977926309,2012-08-03,0.01369871872829509
7497621.817926306,2012-08-06,0.013798364603776925
7540069.337926309,2012-08-07,0.005661464532461968
7487862.777926311,2012-08-08,-0.006923883277491938
7676338.417926311,2012-08-09,0.0251708191762825
7462283.417926308,2012-08-10,-0.027885039500099018
7385727.17792631,2012-08-13,-0.010259090376558144
7347134.577926307,2012-08-14,-0.005225294553980353
7242732.457926307,2012-08-15,-0.0142099098488907
7153753.977926306,2012-08-16,-0.012285208727077057
7014271.737926309,2012-08-17,-0.019497768644320845
7026558.897926306,2012-08-20,0.001751737095322392
7102674.61792631,2012-08-21,0.010832574109991056
6999348.217926308,2012-08-22,-0.014547533930277301
6947761.817926308,2012-08-23,-0.007370171963709371
6980805.73792631,2012-08-24,0.004756052505246133
6835054.497926309,2012-08-27,-0.02087885632000086
6831549.497926308,2012-08-28,-0.0005127976669482281
6691130.01792631,2012-08-29,-0.020554557943643914
6631498.417926308,2012-08-30,-0.008912037255327965
6635376.457926309,2012-08-31,0.0005847909108320781
6686849.297926309,2012-09-03,0.007757335296102674
6843883.29792631,2012-09-04,0.02348400464905054
6887170.61792631,2012-09-05,0.006324964660504362
6882649.497926306,2012-09-06,-0.000656455350218299
7216325.017926308,2012-09-07,0.04848067885783469
7221216.417926307,2012-09-10,0.0006778242371079379
7169170.0979263075,2012-09-11,-0.007207417280944095
7187033.817926306,2012-09-12,0.0024917416878091903
7154869.257926308,2012-09-13,-0.004475359489720554
7244201.297926309,2012-09-14,0.012485488802054245
7061349.097926309,2012-09-17,-0.025241181529886747
7028504.737926309,2012-09-18,-0.004651286821330758
6988593.217926308,2012-09-19,-0.005678522173377276
6848937.977926309,2012-09-20,-0.019983312183884383
6891634.817926306,2012-09-21,0.0062340818587649505
6959446.61792631,2012-09-24,0.009839726246610336
7028535.377926307,2012-09-25,0.00992733528870482
6965162.137926308,2012-09-26,-0.00901656413355012
7133785.737926309,2012-09-27,0.024209572822694314
7287726.857926308,2012-09-28,0.021579162264655727
7176603.017926311,2012-10-08,-0.015248079705283746
7337581.457926306,2012-10-09,0.022431008040696865
7320777.217926305,2012-10-10,-0.0022901606062374347
7246542.777926305,2012-10-11,-0.010140240276431678
7276550.1379263075,2012-10-12,0.004140920839025064
7297002.097926309,2012-10-15,0.0028106670898071506
7365081.417926306,2012-10-16,0.009329765715613947
7345324.697926307,2012-10-17,-0.0026824849419738728
7453224.417926308,2012-10-18,0.014689577988358016
7465185.537926309,2012-10-19,0.0016048248824003242
7429479.657926307,2012-10-22,-0.004782986279255996
7245854.697926309,2012-10-23,-0.02471572283048029
7199705.897926308,2012-10-24,-0.006368993296706371
7189479.297926308,2012-10-25,-0.0014204191316962156
7055766.817926308,2012-10-26,-0.0185983538527702
7031750.937926309,2012-10-29,-0.003403723595142405
7064417.137926308,2012-10-30,0.004645528587170489
7120209.01792631,2012-10-31,0.007897591395116699
7255394.617926309,2012-11-01,0.01898618420606013
7272797.377926308,2012-11-02,0.0023985959298480353
7179102.13792631,2012-11-05,-0.012882971315050229
7122665.057926306,2012-11-06,-0.007861300607753474
7161173.017926306,2012-11-07,0.005406397701819277
7075936.537926308,2012-11-08,-0.011902586320233999
7068893.577926306,2012-11-09,-0.0009953396221478172
6996970.57792631,2012-11-12,-0.010174576715171746
6892518.0979263075,2012-11-13,-0.014928243421449272
6974231.657926307,2012-11-14,0.01185540013664732
6887209.897926307,2012-11-15,-0.012477612483820844
6820111.177926308,2012-11-16,-0.00974251126282688
6653668.9379263045,2012-11-19,-0.0244046226898329
6652445.0979263075,2012-11-20,-0.00018393460982424337
6721935.897926307,2012-11-21,0.010445903570352133
6651554.897926309,2012-11-22,-0.010470346797224028
6759427.417926309,2012-11-23,0.01621763958283351
6680162.417926309,2012-11-26,-0.011726584975198628
6606678.697926309,2012-11-27,-0.011000289424521359
6552894.81792631,2012-11-28,-0.008140834821720677
6548735.377926308,2012-11-29,-0.0006347484761427546
6584398.577926306,2012-11-30,0.005445814793526127
6329488.737926309,2012-12-03,-0.03871421770464545
6321834.057926309,2012-12-04,-0.0012093678205212788
6468752.377926308,2012-12-05,0.023239825445242834
6417129.697926308,2012-12-06,-0.007980314747578654
6543160.137926308,2012-12-07,0.01963969031835644
6563216.45792631,2012-12-10,0.0030652344703820944
6579558.177926307,2012-12-11,0.0024898950239955475
6702929.977926307,2012-12-12,0.01875077272116843
6578434.617926308,2012-12-13,-0.018573274733583722
6763837.13792631,2012-12-14,0.028183379598358815
6791887.857926309,2012-12-17,0.00414716076510957
6854855.697926307,2012-12-18,0.009271036465437588
6938531.057926305,2012-12-19,0.012206728148239643
6959672.817926308,2012-12-20,0.0030470080516324938
6980278.097926307,2012-12-21,0.0029606679134290825
6883734.017926309,2012-12-24,-0.013830979030574508
6937967.857926306,2012-12-25,0.007878549615479624
6963144.857926309,2012-12-26,0.0036288723896635844
6996022.9779263055,2012-12-27,0.004721734312703507
7116859.417926306,2012-12-28,0.017272161681181064
7186726.137926308,2012-12-31,0.00981707181457292
7085301.737926307,2013-01-04,-0.014112740356802655
7029917.93792631,2013-01-07,-0.00781671720535737
7120692.817926308,2013-01-08,0.01291265144224063
7173527.1779263085,2013-01-09,0.007419834186217056
7147562.217926307,2013-01-10,-0.0036195527466458266
7046191.1379263075,2013-01-11,-0.014182608966418986
7173513.457926309,2013-01-14,0.018069665938337254
7229034.777926309,2013-01-15,0.007739766618636956
7140421.577926309,2013-01-16,-0.012257957351454296
7062682.737926309,2013-01-17,-0.010887149890465797
7161119.617926309,2013-01-18,0.013937604682622728
7060569.977926306,2013-01-21,-0.014041050193924764
7012594.977926306,2013-01-22,-0.006794777213452452
7052190.1779263085,2013-01-23,0.0056462978575886336
6932750.3379263105,2013-01-24,-0.016936559705075793
6910582.177926308,2013-01-25,-0.0031975996421982344
6849543.097926308,2013-01-28,-0.008832697221222485
6829725.097926308,2013-01-29,-0.0028933316743419146
6797067.057926307,2013-01-30,-0.004781750294739817
6759067.89792631,2013-01-31,-0.005590523041211548
6812619.537926309,2013-02-01,0.00792293268964328
6749368.257926308,2013-02-04,-0.009284428647141851
6901383.057926307,2013-02-05,0.022522819053691023
6887769.177926309,2013-02-06,-0.0019726306865929244
6941199.217926309,2013-02-07,0.0077572343990897075
7096068.577926307,2013-02-08,0.022311614338921926
6945849.977926309,2013-02-18,-0.021169271174644733
6862799.937926309,2013-02-19,-0.011956785744571263
6943739.777926309,2013-02-20,0.011793996726131795
6834415.2179263085,2013-02-21,-0.015744334248748215
6860254.497926308,2013-02-22,0.003780759461647021
6819528.417926309,2013-02-25,-0.005936526117552909
6756106.097926307,2013-02-26,-0.009300103484177202
6729050.1779263085,2013-02-27,-0.004004661798946985
6799648.537926308,2013-02-28,0.01049157877163509
6797067.657926309,2013-03-01,-0.00037956079429746215
6667235.2979263095,2013-03-04,-0.019101231079934444
6744210.377926307,2013-03-05,0.011545277249167762
6821075.137926308,2013-03-06,0.011397147433534816
6823245.17792631,2013-03-07,0.0003181375305392198
6796728.817926308,2013-03-08,-0.0038861801545376773
6787903.097926307,2013-03-11,-0.001298524663323919
6689851.297926305,2013-03-12,-0.014445079516523518
6668697.297926306,2013-03-13,-0.003162103170597619
6689592.41792631,2013-03-14,0.003133313609316346
6670783.817926308,2013-03-15,-0.002811621220688898
6526072.937926306,2013-03-18,-0.02169323485062158
6436179.697926308,2013-03-19,-0.01377447675731347
6605795.257926309,2013-03-20,0.026353453129136506
6572623.657926306,2013-03-21,-0.005021590694958333
6637005.2979263095,2013-03-22,0.009795424681338982
6633040.457926309,2013-03-25,-0.0005973838835475753
6620206.297926308,2013-03-26,-0.0019348834190607844
6635805.177926309,2013-03-27,0.002356252856483998
6551259.617926309,2013-03-28,-0.01274081407351102
6558650.3379263105,2013-03-29,0.0011281372485649754
6491628.377926309,2013-04-01,-0.010218864636286185
6396087.937926309,2013-04-02,-0.014717484495087363
6386906.977926309,2013-04-03,-0.0014354024036412616
6391248.697926309,2013-04-08,0.0006797844426111865
6427241.337926309,2013-04-09,0.005631550531225216
6484569.417926305,2013-04-10,0.00891954681423135
6454655.657926305,2013-04-11,-0.0046130680500241494
6466045.857926306,2013-04-12,0.0017646487440448055
6434022.017926308,2013-04-15,-0.004952615663982973
6433516.65792631,2013-04-16,-7.854495968317998e-05
6580295.45792631,2013-04-17,0.02281470738389446
6582750.297926305,2013-04-18,0.00037305923657848794
6648358.1779263085,2013-04-19,0.009966636592712907
6537571.257926308,2013-04-22,-0.01666380135291634
6444543.057926307,2013-04-23,-0.014229779887631855
6546720.497926307,2013-04-24,0.015854877387207367
6571464.777926307,2013-04-25,0.0037796450922011893
6513019.457926308,2013-04-26,-0.00889380404142448
6412745.017926307,2013-05-02,-0.015395998837062774
6465978.137926309,2013-05-03,0.008301144026652052
6577424.25792631,2013-05-06,0.017235771235648345
6717522.217926307,2013-05-07,0.02129982110111972
6794004.417926309,2013-05-08,0.011385477787613674
6867189.53792631,2013-05-09,0.010772015367976229
6915982.497926311,2013-05-10,0.007105229836824156
6880170.817926307,2013-05-13,-0.005178104486346147
6721613.577926309,2013-05-14,-0.02304553828618283
6768764.697926308,2013-05-15,0.007014851337905359
6811567.977926308,2013-05-16,0.00632364721041534
6868884.657926306,2013-05-17,0.008414608822188807
6846155.537926306,2013-05-20,-0.0033089971854123323
6852376.177926307,2013-05-21,0.000908632584454061
6910236.017926308,2013-05-22,0.008443762936773291
6862521.777926309,2013-05-23,-0.006904864012780565
6862563.37792631,2013-05-24,6.061911546062504e-06
6846854.057926308,2013-05-27,-0.002289132957304374
6919808.617926307,2013-05-28,0.010655194251663946
6924803.297926309,2013-05-29,0.000721794528690145
6875151.737926309,2013-05-30,-0.00717010402517404
6807338.77792631,2013-05-31,-0.009863485576022013
6837039.337926307,2013-06-03,0.004363020699998721
6802248.937926307,2013-06-04,-0.005088518330881975
6856800.337926307,2013-06-05,0.008019612410219867
6827008.49792631,2013-06-06,-0.00434486036223225
6692651.937926309,2013-06-07,-0.01968015127574707
6558478.497926308,2013-06-13,-0.02004787358500737
6631057.177926306,2013-06-14,0.01106638986816022
6714000.217926307,2013-06-17,0.012508267954030705
6809680.617926309,2013-06-18,0.01425087829823668
6904894.65792631,2013-06-19,0.013982159420127926
6754383.257926307,2013-06-20,-0.021797783667449222
6736874.217926307,2013-06-21,-0.002592248519426743
6550370.697926308,2013-06-24,-0.027683984288103036
6590086.057926308,2013-06-25,0.0060630706003514945
6555788.777926307,2013-06-26,-0.005204375132362604
6541376.1779263085,2013-06-27,-0.0021984539905444134
6605330.377926307,2013-06-28,0.009776872367592837
6481501.017926308,2013-07-01,-0.01874688364019028
6599070.33792631,2013-07-02,0.018139211839176106
6559398.457926309,2013-07-03,-0.0060117377097798075
6557414.4579263115,2013-07-04,-0.0003024667601340125
6580395.097926308,2013-07-05,0.0035045276072520615
6443439.017926309,2013-07-08,-0.020812744213969503
6404397.737926306,2013-07-09,-0.006059074958478905
6483879.777926311,2013-07-10,0.01241054088963267
6621410.217926306,2013-07-11,0.021211133566696017
