account_value,date,daily_return
10000000.0,2012-01-09,
6537074.397242898,2012-01-10,-0.3462925602757102
6530545.509910297,2012-01-11,-0.0009987475950029578
6531674.877968395,2012-01-12,0.00017293625109648936
6500755.432076195,2012-01-13,-0.004733769893613737
6433467.957185396,2012-01-16,-0.010350716250420278
6496366.078388798,2012-01-17,0.009776705444402234
6452665.828154297,2012-01-18,-0.006726876180804697
6484675.6537243975,2012-01-19,0.004960713358258095
6524725.494622899,2012-01-20,0.006176074646925489
6497533.059043599,2012-01-30,-0.00416759840727543
6518066.968035903,2012-01-31,0.0031602623342905645
6509594.316070802,2012-02-01,-0.0012998718802139653
6534853.501975503,2012-02-02,0.0038803010876333754
6548488.5116031,2012-02-03,0.0020865057837142764
6567007.189952798,2012-02-06,0.00282793171536988
6533369.8814224005,2012-02-07,-0.005122167154295365
6580319.001502899,2012-02-08,0.007186049608793654
6589326.991938697,2012-02-09,0.0013689291406298043
6585063.830965098,2012-02-10,-0.0006469797262778076
6607151.947316797,2012-02-13,0.003354275208060198
6607438.073096499,2012-02-14,4.3305463834242275e-05
6634424.051832399,2012-02-15,0.00408418186252546
6612988.634204799,2012-02-16,-0.003230938731099031
6607915.952508198,2012-02-17,-0.0007670785445423878
6599606.2232117,2012-02-20,-0.001257541614666513
6633609.1841377,2012-02-21,0.005152271177393475
6661634.932365701,2012-02-22,0.004224811478948043
6667735.2704294,2012-02-23,0.0009157418750254109
6718871.422433602,2012-02-24,0.007669193501275373
6743873.207828301,2012-02-27,0.0037211287168290585
6764936.484667801,2012-02-28,0.003123320411043684
6771877.5706071025,2012-02-29,0.0010260385969671493
6745352.027376503,2012-03-01,-0.0039170145877610585
6760623.5772068035,2012-03-02,0.0022640107985942848
6739038.7498307,2012-03-05,-0.0031927272875945656
6681434.935880203,2012-03-06,-0.008547779006604528
6621239.279107403,2012-03-07,-0.009009390550155816
6665826.839334902,2012-03-08,0.006734020377150651
6757920.536948103,2012-03-09,0.013815795074327175
6776733.619717503,2012-03-12,0.002783856759863035
6810728.955648202,2012-03-13,0.005016478120342116
6719377.363370905,2012-03-14,-0.013412894988507618
6746347.873830505,2012-03-15,0.004013840717835393
6865416.852014001,2012-03-16,0.0176493979276362
6839031.942622602,2012-03-19,-0.003843162033731362
6777725.5527212005,2012-03-20,-0.008964191191932369
6742081.4333134005,2012-03-21,-0.005259008959648592
6751358.817256704,2012-03-22,0.001376041514043802
6758663.800678503,2012-03-23,0.001082001952425804
6853959.0156359,2012-03-26,0.014099712275646992
6691651.659582403,2012-03-27,-0.023680818003613213
6597959.328633003,2012-03-28,-0.01400137600038287
6557025.702474101,2012-03-29,-0.0062039827952959925
6522664.327283703,2012-03-30,-0.005240390498611802
6717970.870902403,2012-04-05,0.029942755570258495
6763845.797189802,2012-04-06,0.006828687883434714
6765298.736857103,2012-04-09,0.00021480969715548248
6801509.669547402,2012-04-10,0.005352451399229796
6911252.324019302,2012-04-12,0.016135043512950364
6933469.379095703,2012-04-13,0.003214620742349128
6909032.776998905,2012-04-16,-0.003524440761283776
6841475.041285202,2012-04-17,-0.009778175599139183
6936846.742449603,2012-04-18,0.013940224964481551
6815826.652866803,2012-04-19,-0.017445980007346096
6906199.070840105,2012-04-20,0.013259201352383343
6871028.8263102025,2012-04-23,-0.005092561649200245
6859133.916134505,2012-04-24,-0.0017311687196174264
6889537.389395203,2012-04-25,0.004432552802210443
6943452.753806502,2012-04-26,0.00782568717810972
7077050.549646902,2012-04-27,0.019240830257995167
7190483.3902437035,2012-05-02,0.01602826485427067
7241600.214930204,2012-05-03,0.0071089552554779445
7401592.362645103,2012-05-04,0.022093479751207346
7426695.416162104,2012-05-07,0.00339157471623186
7391854.856162103,2012-05-08,-0.004691260116064688
7269714.336162103,2012-05-09,-0.016523663191002624
7251102.656162106,2012-05-10,-0.0025601666226987563
7242783.336162105,2012-05-11,-0.001147317917631674
7115716.536162105,2012-05-14,-0.017543918422296967
7125186.456162103,2012-05-15,0.0013308455939569086
7035719.456162103,2012-05-16,-0.012556443336668832
7098618.496162102,2012-05-17,0.0089399585062917
7028934.656162101,2012-05-18,-0.009816535433996854
7171705.296162103,2012-05-21,0.020311846244699172
7286516.176162104,2012-05-22,0.016008867522964376
7375883.776162103,2012-05-23,0.012264791271906494
7175899.096162105,2012-05-24,-0.027113317680834692
7079257.136162103,2012-05-25,-0.013467575101730356
7269553.576162104,2012-05-28,0.026880848702038662
7301289.816162104,2012-05-29,0.004365638091459623
7323931.096162102,2012-05-30,0.00310099729911828
7426945.016162104,2012-05-31,0.014065386286059356
7523266.096162101,2012-06-01,0.01296913869570715
7366252.6161621045,2012-06-04,-0.02087038767379168
7443004.336162104,2012-06-05,0.010419371151024759
7378503.976162104,2012-06-06,-0.008665903859093937
7364728.576162103,2012-06-07,-0.001866963824171619
7358314.736162103,2012-06-08,-0.0008708861343186269
7402580.296162107,2012-06-11,0.006015719847163314
6909427.576162103,2012-06-12,-0.06661903015840043
7047584.376162103,2012-06-13,0.019995404608718736
7123875.016162103,2012-06-14,0.010825076498274688
7087090.776162103,2012-06-15,-0.005163515631106286
7149695.576162104,2012-06-18,0.008833638791614806
7124052.376162103,2012-06-19,-0.003586614244877384
7054316.576162104,2012-06-20,-0.009788782608244673
6940482.136162104,2012-06-21,-0.016136848803279924
6882873.936162103,2012-06-25,-0.008300316731577495
6874704.856162104,2012-06-26,-0.0011868704956340403
6918518.536162102,2012-06-27,0.006373172509468006
6841601.136162103,2012-06-28,-0.011117611320684118
6947130.696162103,2012-06-29,0.015424687569436157
7100803.536162103,2012-07-02,0.02212033236756228
7263337.136162104,2012-07-03,0.022889465843164203
7294942.336162104,2012-07-04,0.004351333196781715
7201010.456162101,2012-07-05,-0.012876301918710142
7405727.8961621,2012-07-06,0.02842898802137106
7333930.976162101,2012-07-09,-0.009694782336953867
7218268.816162104,2012-07-10,-0.0157708274560997
7460653.536162103,2012-07-11,0.03357934238432425
7452962.336162103,2012-07-12,-0.0010309016445703145
7571338.056162102,2012-07-13,0.015883042830584948
7506801.536162104,2012-07-16,-0.008523793221394071
7316288.056162103,2012-07-17,-0.02537878203949462
7144864.096162103,2012-07-18,-0.023430455264212724
7205784.816162103,2012-07-19,0.008526505078343405
7121533.136162104,2012-07-20,-0.01169222814023363
7076057.096162102,2012-07-23,-0.006385709246943039
7199009.456162102,2012-07-24,0.0173758292689139
7248238.856162104,2012-07-25,0.006838357457339406
7124739.336162103,2012-07-26,-0.01703855549614053
7056193.656162104,2012-07-27,-0.009620798286905985
7043073.056162102,2012-07-30,-0.0018594444312824976
7014213.736162101,2012-07-31,-0.004097546592215395
7000024.376162102,2012-08-01,-0.0020229437729911703
7046092.576162104,2012-08-02,0.006581148510979684
7148628.416162104,2012-08-03,0.014552156232930269
7217377.256162102,2012-08-06,0.00961706721873612
7244360.776162104,2012-08-07,0.0037386877590419587
7213114.216162106,2012-08-08,-0.004313225274866994
7404468.856162105,2012-08-09,0.026528713432991013
7210567.856162103,2012-08-10,-0.026187023507923124
7140339.616162105,2012-08-13,-0.009739626809000979
7118241.016162102,2012-08-14,-0.003094894807241899
7030686.896162104,2012-08-15,-0.012299965651795808
6927574.416162102,2012-08-16,-0.014666060588800933
6773769.176162104,2012-08-17,-0.022201889255952012
6803087.3361621015,2012-08-20,0.004328189998438647
6898879.056162104,2012-08-21,0.014080624761469318
6791904.656162103,2012-08-22,-0.015506055277842767
6717636.256162104,2012-08-23,-0.010934841367747583
6761021.176162105,2012-08-24,0.006458360998662815
6632619.936162104,2012-08-27,-0.018991397402025045
6624823.936162103,2012-08-28,-0.0011754027933209565
6519072.456162106,2012-08-29,-0.015962911772303023
6456831.856162103,2012-08-30,-0.009547462529147177
6478372.896162104,2012-08-31,0.0033361624524019806
6557108.736162103,2012-09-03,0.012153644327365543
6693012.736162106,2012-09-04,0.020726208069495655
6729668.056162105,2012-09-05,0.0054766547509990104
6713114.936162102,2012-09-06,-0.0024597231040015544
7000883.456162103,2012-09-07,0.04286661598028885
6992205.856162101,2012-09-10,-0.0012395007079234466
6949617.536162103,2012-09-11,-0.006090827540849109
6959870.256162101,2012-09-12,0.0014752926972814162
6937786.696162103,2012-09-13,-0.0031729844360885995
7013115.736162104,2012-09-14,0.010857791295554309
6838598.536162104,2012-09-17,-0.024884403247493414
6831292.176162104,2012-09-18,-0.0010684001936017706
6777972.656162103,2012-09-19,-0.00780518804129926
6656543.416162104,2012-09-20,-0.01791527439840035
6693267.256162101,2012-09-21,0.005516953425231508
6757355.056162104,2012-09-24,0.00957496504281985
6833660.816162102,2012-09-25,0.011292252570096029
6766192.576162104,2012-09-26,-0.009872927822292765
6916298.176162104,2012-09-27,0.022184647910973743
7064089.296162103,2012-09-28,0.02136852926748878
6974236.456162106,2012-10-08,-0.012719663672543624
7144305.896162101,2012-10-09,0.024385384847359193
7132387.6561621,2012-10-10,-0.0016682152434714936
7068391.2161621,2012-10-11,-0.008972653070071002
7092281.576162102,2012-10-12,0.003379886493177553
7135957.536162104,2012-10-15,0.006158238294824869
7229688.856162102,2012-10-16,0.013135072556837102
7193729.136162102,2012-10-17,-0.004973895933204631
7310753.856162103,2012-10-18,0.016267601654853747
7320844.976162104,2012-10-19,0.0013803118253661317
7300460.096162102,2012-10-22,-0.0027844982466338486
7098286.136162103,2012-10-23,-0.027693317590528732
7076271.336162103,2012-10-24,-0.00310142470699315
7062846.736162103,2012-10-25,-0.0018971290616566217
6953145.256162103,2012-10-26,-0.015532190361476017
6959082.376162103,2012-10-29,0.0008538754450353458
6959495.576162104,2012-10-30,5.9375644325676546e-05
6988601.456162105,2012-10-31,0.004182182412716173
7088340.056162104,2012-11-01,0.01427161079732997
7097102.816162103,2012-11-02,0.0012362217290042832
6999612.576162105,2012-11-05,-0.01373662500393602
6930428.496162101,2012-11-06,-0.009883987041742537
6940830.4561621025,2012-11-07,0.0015009115245561144
6866985.976162103,2012-11-08,-0.010639141881709557
6843349.016162101,2012-11-09,-0.003442115665017287
6761781.016162104,2012-11-12,-0.011919310239380754
6696229.536162103,2012-11-13,-0.009694410369593398
6769856.096162102,2012-11-14,0.010995226433381466
6691532.336162102,2012-11-15,-0.011569486690330422
6576265.616162103,2012-11-16,-0.01722575849735941
6373749.3761621,2012-11-19,-0.030795021341943785
6385646.536162102,2012-11-20,0.001866587356650351
6446172.336162103,2012-11-21,0.009478413760805937
6396381.336162104,2012-11-22,-0.0077241186557608366
6502261.856162104,2012-11-23,0.01655319069258754
6401164.856162104,2012-11-26,-0.015547974264400244
6342978.136162104,2012-11-27,-0.009090020536494436
6310516.256162105,2012-11-28,-0.0051177663399042395
6310690.816162103,2012-11-29,2.7661762193709194e-05
6315812.0161621,2012-11-30,0.0008115117899425428
6032399.176162104,2012-12-03,-0.04487353950287709
6038107.4961621035,2012-12-04,0.0009462769013290906
6152713.816162104,2012-12-05,0.018980503423108308
6103968.136162103,2012-12-06,-0.007922630802679964
6221872.576162104,2012-12-07,0.019316031370067543
6246868.896162105,2012-12-10,0.004017491469653356
6269715.616162102,2012-12-11,0.003657307425490197
6392459.4161621025,2012-12-12,0.019577251587550748
6272732.056162104,2012-12-13,-0.018729467362325503
6447674.576162105,2012-12-14,0.027889365978600145
6489043.296162104,2012-12-17,0.006416068229147864
6538881.136162101,2012-12-18,0.007680306283281091
6640044.496162099,2012-12-19,0.015471050458545799
6628624.256162103,2012-12-20,-0.001719904137178041
6646547.536162102,2012-12-21,0.0027039215540594075
6525173.456162104,2012-12-24,-0.01826122198624669
6596252.296162102,2012-12-25,0.010893019239645474
6620167.296162104,2012-12-26,0.0036255435550753834
6668658.416162101,2012-12-27,0.007324757491870004
6813819.856162102,2012-12-28,0.021767712625404334
6901396.5761621045,2012-12-31,0.012852808241004876
6781452.176162102,2013-01-04,-0.017379728679018158
6724931.376162105,2013-01-07,-0.008334616027917519
6818505.256162103,2013-01-08,0.013914473585810772
6913321.616162103,2013-01-09,0.013905739812154705
6889752.656162102,2013-01-10,-0.003409209249704337
6797973.576162104,2013-01-11,-0.013321099403751813
6922979.896162104,2013-01-14,0.018388762268560344
6981291.216162104,2013-01-15,0.008422864268655017
6862099.016162104,2013-01-16,-0.017073088102106837
6818886.176162105,2013-01-17,-0.006297320965235387
6909885.056162104,2013-01-18,0.013345123770817313
6798920.416162102,2013-01-21,-0.016058825739951543
6773894.416162102,2013-01-22,-0.003680878502491214
6819521.616162104,2013-01-23,0.006735741243787174
6700346.776162106,2013-01-24,-0.017475542524501453
6628346.616162103,2013-01-25,-0.010745736363401148
6536602.5361621035,2013-01-28,-0.013841171156664722
6528902.5361621035,2013-01-29,-0.0011779819803027225
6531659.496162103,2013-01-30,0.00042227004994010997
6487996.336162105,2013-01-31,-0.006684849390212855
6559809.976162104,2013-02-01,0.011068693057012302
6456412.696162105,2013-02-04,-0.015762237073289942
6610411.496162103,2013-02-05,0.02385206882632196
6610662.6161621045,2013-02-06,3.798855792069844e-05
6665367.656162105,2013-02-07,0.008275273323774535
6813033.016162102,2013-02-08,0.022154120765338625
6649917.416162104,2013-02-18,-0.023941701091576895
6588237.376162104,2013-02-19,-0.009275309171523194
6663226.216162104,2013-02-20,0.011382231045792057
6585485.656162105,2013-02-21,-0.01166710501460011
6638144.936162103,2013-02-22,0.007996263715300156
6600636.856162105,2013-02-25,-0.005650385817228654
6536461.536162102,2013-02-26,-0.009722595167478643
6512771.6161621045,2013-02-27,-0.003624272837671527
6570943.976162103,2013-02-28,0.008932043595024641
