account_rewards,date
13343.904581501341,2015-08-05
218432.1181682014,2015-08-06
247584.29227669866,2015-08-07
95604.34550360002,2015-08-10
-19252.027441001122,2015-08-11
16272.659268001938,2015-08-12
-49555.02784200121,2015-08-13
-38242.90854450024,2015-08-14
-422083.3391406988,2015-08-17
64559.759670298205,2015-08-18
-163850.639102699,2015-08-19
-212866.8368534005,2015-08-20
-483060.9746119988,2015-08-21
-408675.8161578015,2015-08-24
419.6336022008703,2015-08-25
241372.28110319973,2015-08-26
208629.60043649984,2015-08-27
67745.98155970112,2015-08-28
48343.461876400565,2015-08-31
71213.8191292997,2015-09-01
-226013.92633780092,2015-09-02
107742.25363510106,2015-09-07
105412.41489809865,2015-09-08
-48486.51633970019,2015-09-09
-25506.882556600205,2015-09-10
-67715.38808669879,2015-09-11
-243028.8681288002,2015-09-14
266892.4313685001,2015-09-15
-122954.04822529956,2015-09-16
-10337.56345110035,2015-09-17
103981.68942859978,2015-09-18
37331.36295420157,2015-09-21
-117722.39121650156,2015-09-22
67860.85512830106,2015-09-23
