account_rewards,date
-30476.157237599426,2012-10-26
-77644.97602259963,2012-10-29
-54245.391325199096,2012-10-30
94918.11362659949,2012-10-31
42178.071594699984,2012-11-01
-26872.488537497415,2012-11-02
53578.05296689261,2012-11-05
2997.9462806023457,2012-11-06
-67569.84871219906,2012-11-07
-52076.86443580147,2012-11-08
-123558.80617999703,2012-11-09
-43466.947101302314,2012-11-12
67034.55138580005,2012-11-13
-39142.20040820007,2012-11-14
-45463.70651469931,2012-11-15
-111541.54502550421,2012-11-16
-63059.105961196634,2012-11-19
21329.33651610048,2012-11-20
-84786.9788292987,2012-11-21
24983.505982399998,2012-11-22
-28989.19648770241,2012-11-23
-209360.74963699677,2012-11-26
-37073.74027390068,2012-11-27
-7866.709969301172,2012-11-28
70742.68840999753,2012-11-29
-99207.66221969751,2012-11-30
41858.65739040075,2012-12-03
218824.46927670026,2012-12-04
-22972.56400850181,2012-12-05
118190.90866940268,2012-12-06
909.1803360000627,2012-12-07
-78882.39455870402,2012-12-10
-37931.58856099734,2012-12-11
-62368.879356900354,2012-12-12
207475.51662080348,2012-12-13
-84532.49038480117,2012-12-14
-27227.423107303985,2012-12-17
39633.16952169955,2012-12-18
-6023.625926396659,2012-12-19
129136.65584279706,2012-12-20
136479.87608900186,2012-12-21
84950.66217249894,2012-12-24
-8418.28502439867,2012-12-25
14010.307484900013,2012-12-26
100260.02600509864,2012-12-27
198355.40015690148,2012-12-28
-273200.809029001,2012-12-31
-32090.445683997266,2013-01-04
45248.18801129828,2013-01-07
-48985.75176720015,2013-01-08
-58397.12261840152,2013-01-09
-93154.92043139835,2013-01-10
199450.8567804009,2013-01-11
29201.087698199186,2013-01-14
-47022.37573699924,2013-01-15
-111937.88066270083,2013-01-16
203738.55402240058,2013-01-17
-38134.59006480076,2013-01-18
-153624.53964090094,2013-01-21
42767.297929403634,2013-01-22
-211039.7655682018,2013-01-23
150118.45634469896,2013-01-24
61196.86215060058,2013-01-25
-45720.79935059966,2013-01-28
-153483.73003420146,2013-01-29
-118664.2700587972,2013-01-30
56395.343003700495,2013-01-31
-112494.53465960166,2013-02-01
17190.742126799363,2013-02-04
-19305.719332598946,2013-02-05
60931.24143360088,2013-02-06
227053.23981909748,2013-02-07
-108606.03809019862,2013-02-08
2930.1161841000358,2013-02-18
188966.7396575002,2013-02-19
-225729.3463786003,2013-02-20
-166220.82289980067,2013-02-21
9749.450621900678,2013-02-22
-11878.39424970108,2013-02-25
-93723.94672969884,2013-02-26
129764.15016189826,2013-02-27
69669.82752260193,2013-02-28
-241133.82680930043,2013-03-01
130992.73891639765,2013-03-04
69327.19260190046,2013-03-05
-274473.3404306952,2013-03-06
-115602.86158280326,2013-03-07
-91013.46508979937,2013-03-08
-199779.26442790308,2013-03-11
-145574.68684770004,2013-03-12
197441.0144788043,2013-03-13
-60449.19105070052,2013-03-14
-13997.11537360108,2013-03-15
-201464.13004410002,2013-03-18
170247.09170410098,2013-03-19
-6767.359521501026,2013-03-20
40969.158095300496,2013-03-21
-85588.45047889986,2013-03-22
-43585.97069480124,2013-03-25
117170.80329630194,2013-03-26
-230911.09645060104,2013-03-27
-91522.566261698,2013-03-28
-94913.3873609009,2013-03-29
-332827.51320560044,2013-04-01
-128292.03812360101,2013-04-02
-30474.617873300427,2013-04-03
-43528.66110339824,2013-04-08
-111117.60814850335,2013-04-09
-95022.83991260026,2013-04-10
-86137.17582269794,2013-04-11
-126704.54723400107,2013-04-12
-116017.3541663975,2013-04-15
145321.51564720026,2013-04-16
-91328.00635870286,2013-04-17
70322.57705010108,2013-04-18
-120078.22624350146,2013-04-19
-126280.74387799925,2013-04-22
131581.03082549985,2013-04-23
63627.755214499746,2013-04-24
-104529.78659509934,2013-04-25
-174167.82434659972,2013-04-26
5824.941660501357,2013-05-02
57635.313696701975,2013-05-03
-103390.94898670528,2013-05-06
63386.65696600143,2013-05-07
-99221.1841849976,2013-05-08
81956.69540770003,2013-05-09
-123677.84223540178,2013-05-10
-149556.96665409976,2013-05-13
-34958.48554720046,2013-05-14
30820.887215200597,2013-05-15
-9694.036061802817,2013-05-16
-72313.74281389937,2013-05-17
9994.822709098979,2013-05-20
-42697.14954469704,2013-05-21
-212804.55961439956,2013-05-22
55059.701347701084,2013-05-23
-53916.81563960292,2013-05-24
51682.213751199924,2013-05-27
-17878.17833979821,2013-05-28
-110327.88320219947,2013-05-29
-87615.36450729863,2013-05-30
-144959.71273940353,2013-05-31
-72734.33168429825,2013-06-03
140953.47083189912,2013-06-04
-108443.81224289813,2013-06-05
-156534.70492040017,2013-06-06
-228401.2853386016,2013-06-07
208820.00350699862,2013-06-13
438991.90122970066,2013-06-14
94412.41406520123,2013-06-17
-95193.80788629854,2013-06-18
-339556.01591140457,2013-06-19
-70009.46350389892,2013-06-20
-231797.79814289697,2013-06-21
-71117.6172415013,2013-06-24
-108961.5084576012,2013-06-25
-71423.26961349975,2013-06-26
7866.6554883993895,2013-06-27
-472662.12804579735,2013-06-28
189864.6746556017,2013-07-01
-101761.9664118021,2013-07-02
-111619.41034519699,2013-07-03
-46143.20350530172,2013-07-04
-157984.95786210132,2013-07-05
17570.28264469836,2013-07-08
