account_rewards,date
-272489.01320000173,2015-09-02
71806.13360000125,2015-09-07
105925.89159999648,2015-09-08
-126697.22519999751,2015-09-09
-74061.97359999735,2015-09-10
-54558.554800001744,2015-09-11
-209047.29160000125,2015-09-14
187855.35920000088,2015-09-15
-258830.0571999985,2015-09-16
-18808.220000001606,2015-09-17
29478.222399998842,2015-09-18
-39434.82880000082,2015-09-21
-200628.86679999824,2015-09-22
-33247.49399999839,2015-09-23
-181818.25239999918,2015-09-24
-40924.41880000127,2015-09-25
-161713.14840000283,2015-09-28
-37448.90159999692,2015-09-29
190285.74960000088,2015-09-30
-11299.213600003422,2015-10-08
124843.76360000121,2015-10-09
-18853.910799998666,2015-10-12
-97362.64480000058,2015-10-13
76467.72279999837,2015-10-14
55473.0568000015,2015-10-15
-73594.40400000082,2015-10-16
52241.242800001244,2015-10-19
-270089.9399999999,2015-10-20
12082.78959999815,2015-10-21
143918.87880000198,2015-10-22
14536.602400001508,2015-10-23
-33610.33760000092,2015-10-26
-238689.38480000402,2015-10-27
-65922.7976000016,2015-10-28
-67743.20759999627,2015-10-29
-167961.3184000008,2015-10-30
-122868.37679999738,2015-11-02
259730.4059999977,2015-11-03
-13150.465999997938,2015-11-04
142862.4491999995,2015-11-05
95771.01079999891,2015-11-06
-74077.03399999769,2015-11-09
-117275.22400000096,2015-11-10
-176286.62600000075,2015-11-11
-205857.27960000155,2015-11-12
-71893.64719999743,2015-11-13
-116843.57600000197,2015-11-16
-137660.33240000028,2015-11-17
7507.003600001308,2015-11-18
-113253.29679999902,2015-11-19
-121398.52240000041,2015-11-20
-58052.33800000132,2015-11-23
17612.33239999996,2015-11-24
-153539.23440000025,2015-11-25
-398515.1696000023,2015-11-26
-45157.33279999597,2015-11-27
-52804.44839999947,2015-11-30
184719.8383999966,2015-12-01
-41755.184399999736,2015-12-02
-255950.23360000004,2015-12-03
-22948.111199999297,2015-12-04
-168920.18120000098,2015-12-07
-15873.987599998469,2015-12-08
-87235.66079999878,2015-12-09
-122126.45040000281,2015-12-10
81295.18239999977,2015-12-11
-74980.99519999838,2015-12-14
-109332.16200000123,2015-12-15
26453.078800001756,2015-12-16
-67775.24079999913,2015-12-17
209406.29599999927,2015-12-18
-39629.78879999864,2015-12-21
-108437.90280000053,2015-12-22
-99865.6044000017,2015-12-23
-77850.44279999923,2015-12-24
-285178.2055999998,2015-12-25
-3439.0084000006837,2015-12-28
-51529.64799999817,2015-12-29
-153532.4440000022,2015-12-30
-553125.0955999983,2015-12-31
-57333.200400003276,2016-01-04
-20282.937599997458,2016-01-05
-544707.3988000009,2016-01-06
14996.203200000748,2016-01-07
-382070.99840000074,2016-01-08
-79456.46640000113,2016-01-11
-114640.6831999975,2016-01-12
93887.33760000096,2016-01-13
-278842.2980000023,2016-01-14
-21053.435600000234,2016-01-15
179721.62040000132,2016-01-18
-250998.32039999997,2016-01-19
-195251.36839999925,2016-01-20
16845.88399999884,2016-01-21
-41452.2015999995,2016-01-22
-366418.500000001,2016-01-25
-82156.02279999881,2016-01-26
-186543.3848000017,2016-01-27
118111.98279999835,2016-01-28
-120835.0995999979,2016-01-29
70392.60599999952,2016-02-01
-111321.77719999973,2016-02-02
3472.005199999771,2016-02-03
-108933.56440000095,2016-02-04
-139255.9659999998,2016-02-05
146461.8580000006,2016-02-15
-66863.20599999778,2016-02-16
-70826.6092000006,2016-02-17
-49961.6140000014,2016-02-18
102224.42480000111,2016-02-19
-62851.28840000157,2016-02-22
20434.220799999144,2016-02-23
-395735.4244000004,2016-02-24
17298.83440000287,2016-02-25
-194624.57960000052,2016-02-26
78885.9820000017,2016-02-29
160388.4255999996,2016-03-01
-5316.86040000317,2016-03-02
102230.75160000079,2016-03-03
-83779.85759999824,2016-03-04
-118659.14040000159,2016-03-07
-133547.449200002,2016-03-08
-150412.64239999786,2016-03-09
-51488.280799997374,2016-03-10
-5685.112000003619,2016-03-11
75644.1680000019,2016-03-14
-68191.05040000203,2016-03-15
32075.88520000319,2016-03-16
-14031.32680000074,2016-03-17
166958.72479999796,2016-03-18
-70722.00359999733,2016-03-21
-40518.6432000019,2016-03-22
-26573.64919999758,2016-03-23
-36719.09720000204,2016-03-24
-15038.156000001049,2016-03-25
-122518.41439999733,2016-03-28
71449.66319999467,2016-03-29
-84761.93319999381,2016-03-30
-117557.63759999964,2016-03-31
43174.24439999889,2016-04-01
51849.44560000082,2016-04-05
-209203.9468000016,2016-04-06
-141635.00400000115,2016-04-07
-109021.0011999984,2016-04-08
-71461.15359999977,2016-04-11
-60532.890000003135,2016-04-12
-40331.03879999917,2016-04-13
-38752.2415999988,2016-04-14
-175109.95439999888,2016-04-15
-67460.26080000035,2016-04-18
-224445.63760000208,2016-04-19
-122270.81200000053,2016-04-20
48611.37440000034,2016-04-21
-140610.01040000046,2016-04-22
-30551.17479999866,2016-04-25
-84207.9435999983,2016-04-26
-23486.815600000737,2016-04-27
2205.692000001178,2016-04-28
163254.59279999812,2016-04-29
-110802.60960000163,2016-05-03
-43130.130399999915,2016-05-04
-286396.5200000001,2016-05-05
-189402.3251999986,2016-05-06
-57480.349600000525,2016-05-09
48158.75119999898,2016-05-10
-61744.65799999821,2016-05-11
-176683.8600000007,2016-05-12
-9210.11439999866,2016-05-13
-59645.57800000152,2016-05-16
-179752.77399999855,2016-05-17
-53047.9116000021,2016-05-18
84256.80320000144,2016-05-19
-16404.401200000517,2016-05-20
-375780.413599996,2016-05-23
-95312.01960000413,2016-05-24
-39910.95639999937,2016-05-25
-102604.69400000027,2016-05-26
-39250.99320000102,2016-05-27
216260.21040000432,2016-05-30
-83106.39840000385,2016-05-31
-1347.166400001144,2016-06-01
237514.0856000035,2016-06-02
-176332.36040000035,2016-06-03
-41076.29040000001,2016-06-06
-159952.96480000054,2016-06-07
-338962.9235999983,2016-06-08
15623.362800000334,2016-06-13
44235.614399997976,2016-06-14
-131065.05280000022,2016-06-15
13600.463999999352,2016-06-16
-87770.48080000047,2016-06-17
-145971.85120000094,2016-06-20
61653.34720000114,2016-06-21
-129231.40359999807,2016-06-22
-146991.34319999907,2016-06-23
177558.91679999814,2016-06-24
-26881.760800001142,2016-06-27
-86246.47039999817,2016-06-28
-1392.40200000171,2016-06-29
-189749.17879999848,2016-06-30
104001.72440000063,2016-07-01
-2561.8880000034947,2016-07-04
182678.3564000015,2016-07-05
-74173.38559999705,2016-07-06
-218474.05720000068,2016-07-07
4236.353599998058,2016-07-08
149780.1644000027,2016-07-11
-203181.55320000206,2016-07-12
-100436.88000000126,2016-07-13
-92130.53400000051,2016-07-14
-117409.45959999763,2016-07-15
-220834.07760000296,2016-07-18
-71577.81199999679,2016-07-19
54784.50319999767,2016-07-20
-202469.91799999613,2016-07-21
-46542.60080000254,2016-07-22
93924.43359999864,2016-07-25
-238987.97199999946,2016-07-26
-77462.7508000001,2016-07-27
-103803.2691999992,2016-07-28
-247388.9892,2016-07-29
-79941.42840000197,2016-08-01
-84526.31919999896,2016-08-02
-55507.78239999879,2016-08-03
-93477.64360000179,2016-08-04
-2206.3599999994058,2016-08-05
30452.138000001112,2016-08-08
-112270.11920000118,2016-08-09
-80716.05119999977,2016-08-10
-35027.69679999947,2016-08-11
129017.67600000247,2016-08-12
-246085.45400000102,2016-08-15
-115816.79800000056,2016-08-16
-133275.44559999925,2016-08-17
-93801.4584000016,2016-08-18
-60123.1888000009,2016-08-19
-98252.61039999613,2016-08-22
-114084.68080000368,2016-08-23
-141611.28119999898,2016-08-24
-116767.16679999666,2016-08-25
-4717.435200002026,2016-08-26
-96843.81680000262,2016-08-29
-731.4711999977235,2016-08-30
-124620.27479999875,2016-08-31
-120308.66360000198,2016-09-01
-69080.06239999915,2016-09-02
-34737.80880000032,2016-09-05
-125252.75520000128,2016-09-06
-95876.29840000151,2016-09-07
-125772.16039999796,2016-09-08
-243595.04399999775,2016-09-09
-51761.00920000136,2016-09-12
-112161.31919999998,2016-09-13
-34055.96640000026,2016-09-14
-158967.6092000016,2016-09-19
-87264.5955999994,2016-09-20
-10759.188399998817,2016-09-21
-89955.3215999997,2016-09-22
-281085.3788000021,2016-09-23
-10107.60359999769,2016-09-26
-108600.80560000072,2016-09-27
-17329.9727999984,2016-09-28
19305.526399997274,2016-09-29
70901.73399999924,2016-09-30
-751.4907999977355,2016-10-10
-130719.86960000105,2016-10-11
-113159.13679999839,2016-10-12
-71705.57480000112,2016-10-13
-154740.20320000115,2016-10-14
45464.67600000011,2016-10-17
-99112.48080000035,2016-10-18
-85125.311199999,2016-10-19
-86349.73120000183,2016-10-20
-18140.323199996095,2016-10-21
3218.0815999976935,2016-10-24
-58241.53479999941,2016-10-25
-36460.16680000075,2016-10-26
-68668.15440000113,2016-10-27
-80635.07399999723,2016-10-28
-64385.811200002136,2016-10-31
-116347.62559999872,2016-11-01
-53416.72719999986,2016-11-02
-124779.52079999873,2016-11-03
-72609.24440000433,2016-11-04
13179.877600002592,2016-11-07
-175083.94679999957,2016-11-08
-5115.911599999529,2016-11-09
-113623.38080000198,2016-11-10
-120407.15559999675,2016-11-11
-46792.30040000327,2016-11-14
-100421.87079999813,2016-11-15
-120384.93800000116,2016-11-16
-121864.15319999856,2016-11-17
-53934.62559999696,2016-11-18
-47524.3592000034,2016-11-21
-42838.538800000024,2016-11-22
-5261.354799998518,2016-11-23
-69938.80760000255,2016-11-24
-55483.539199999854,2016-11-25
6727.420000000094,2016-11-28
-180555.32879999717,2016-11-29
-54769.3219999997,2016-11-30
-115883.49520000527,2016-12-01
-225083.0131999993,2016-12-02
43897.3388000026,2016-12-05
-53851.087599999395,2016-12-06
47779.69839999851,2016-12-07
-83993.6863999996,2016-12-08
-353851.54120000143,2016-12-09
1365.5767999974078,2016-12-12
-108525.51679999505,2016-12-13
-202088.19080000432,2016-12-14
-53450.97759999658,2016-12-15
-129783.30160000145,2016-12-16
-91299.12759999944,2016-12-19
-44626.169200000775,2016-12-20
-149439.13880000188,2016-12-21
-193754.5083999972,2016-12-22
-11810.85280000238,2016-12-23
-75872.9939999971,2016-12-26
-131795.20879999956,2016-12-27
-34782.23760000012,2016-12-28
53754.491199997305,2016-12-29
-32972.87959999901,2016-12-30
185672.22840000296,2017-01-03
-158862.500000002,2017-01-04
-75425.37760000212,2017-01-05
-96580.83239999769,2017-01-06
-101127.60119999918,2017-01-09
-151240.9803999982,2017-01-10
-69919.3476000012,2017-01-11
-132149.8707999997,2017-01-12
-96351.28920000387,2017-01-13
25208.716000002325,2017-01-16
-16982.869599997623,2017-01-17
-125069.96320000436,2017-01-18
-45531.336800000594,2017-01-19
-133761.8679999953,2017-01-20
-101294.28920000081,2017-01-23
-113907.85920000187,2017-01-24
-117315.7815999998,2017-01-25
-89391.7639999979,2017-01-26
-67787.2692000023,2017-02-03
-130485.83119999888,2017-02-06
-60847.13080000284,2017-02-07
-34567.654799995915,2017-02-08
-114149.4039999982,2017-02-09
16010.843199997506,2017-02-10
-82578.04680000369,2017-02-13
-119748.58679999817,2017-02-14
-94586.2927999985,2017-02-15
-60914.73000000121,2017-02-16
111736.36120000083,2017-02-17
-109532.0360000012,2017-02-20
14854.546000000742,2017-02-21
-104228.51280000297,2017-02-22
-68243.47279999626,2017-02-23
-197206.2108000011,2017-02-24
-107597.502399998,2017-02-27
-62327.71120000478,2017-02-28
-100149.32879999834,2017-03-01
-103079.71920000091,2017-03-02
-40822.115599997545,2017-03-03
44761.64760000344,2017-03-06
-107550.10520000069,2017-03-07
-99664.28800000624,2017-03-08
-94487.91879999432,2017-03-09
-21387.1800000064,2017-03-10
-119233.3879999955,2017-03-13
-23110.07759999725,2017-03-14
-83557.97880000644,2017-03-15
-77644.5095999962,2017-03-16
6429.6179999965025,2017-03-17
42367.71520000301,2017-03-20
-122531.04959999773,2017-03-21
-158074.13280000343,2017-03-22
-99244.4575999977,2017-03-23
-227950.41960000258,2017-03-24
-74317.4279999964,2017-03-27
-64816.69640000201,2017-03-28
-99055.75479999829,2017-03-29
-47349.15440000284,2017-03-30
4457.190000000489,2017-03-31
-55012.135599997615,2017-04-05
-90609.21599999719,2017-04-06
-161719.85480000294,2017-04-07
-141711.5916000022,2017-04-10
-32188.625599999625,2017-04-11
13094.803999999129,2017-04-12
-153299.02999999785,2017-04-13
-104858.93840000204,2017-04-14
41939.99479999972,2017-04-17
-96930.1295999968,2017-04-18
118369.09079999707,2017-04-19
-302323.11200000264,2017-04-20
-145489.90319999712,2017-04-21
212865.0352000057,2017-04-24
-110762.57400000936,2017-04-25
-11092.08479999622,2017-04-26
-251669.56359999924,2017-04-27
-111334.71120000021,2017-04-28
-14493.081199998169,2017-05-02
-120706.04160000278,2017-05-03
-148316.64200000084,2017-05-04
-223930.79559999687,2017-05-05
-69021.29519999909,2017-05-08
-103382.15200000776,2017-05-09
-67590.29919999375,2017-05-10
-27857.269199999995,2017-05-11
-6471.893600002377,2017-05-12
92863.76040000147,2017-05-15
-185450.80520000134,2017-05-16
-76587.35759999606,2017-05-17
64062.05559999408,2017-05-18
-81660.88719999879,2017-05-19
133654.3851999999,2017-05-22
-182940.36519999715,2017-05-23
-35319.759999999565,2017-05-24
-80858.0768000003,2017-05-25
-225991.52520000198,2017-05-26
-5007.078799998745,2017-05-31
-149776.4732000024,2017-06-01
-168845.1399999984,2017-06-02
33563.650399999045,2017-06-05
78656.76359999976,2017-06-06
65084.16399999902,2017-06-07
-66271.42199999852,2017-06-08
16049.129599999835,2017-06-09
-77197.01919999543,2017-06-12
-166087.99120000444,2017-06-13
-230845.79639999848,2017-06-14
-176522.24840000257,2017-06-15
46142.14600000052,2017-06-16
-191443.6264000016,2017-06-19
70537.70799999859,2017-06-20
-137132.85400000072,2017-06-21
-34903.922399992705,2017-06-22
118810.09239999583,2017-06-23
-123760.84839999433,2017-06-26
-290413.4400000036,2017-06-27
-73424.55040000091,2017-06-28
-104973.88519999768,2017-06-29
-307460.1843999983,2017-06-30
-262948.7180000062,2017-07-03
58078.014800002544,2017-07-04
-154551.55079999572,2017-07-05
-251938.51400000532,2017-07-06
-17540.49160000207,2017-07-07
53798.17600000389,2017-07-10
-244035.7824000001,2017-07-11
-95094.02799999763,2017-07-12
-94191.78680000105,2017-07-13
-270774.58280000405,2017-07-14
-66874.59079999737,2017-07-17
7361.373599998661,2017-07-18
38382.09599999787,2017-07-19
-26656.72479999624,2017-07-20
-32392.936800000767,2017-07-21
-113296.88680000187,2017-07-24
-206227.00080000146,2017-07-25
1060.0320000025383,2017-07-26
29746.410400002012,2017-07-27
-118008.4688000038,2017-07-28
-74202.62879999813,2017-07-31
-100264.75320000238,2017-08-01
-219469.1479999977,2017-08-02
-197885.71959999992,2017-08-03
66581.51120000181,2017-08-04
-79096.62480000222,2017-08-07
28758.573600000156,2017-08-08
-101884.97119999956,2017-08-09
-265495.195599995,2017-08-10
175991.0583999959,2017-08-11
-160528.53040000104,2017-08-14
-100518.55040000184,2017-08-15
-122668.77399999498,2017-08-16
-184215.72640000534,2017-08-17
-83976.32279999941,2017-08-18
-122735.05480000075,2017-08-21
-20558.821599998475,2017-08-22
-174507.71440000433,2017-08-23
-15051.903599990752,2017-08-24
-27717.950000005003,2017-08-25
-138095.59519999663,2017-08-28
-67827.13320000484,2017-08-29
-140612.83679999688,2017-08-30
28135.812400000093,2017-08-31
-118234.00080000161,2017-09-01
-128396.67799999747,2017-09-04
-204876.3107999988,2017-09-05
-214348.4852000098,2017-09-06
-222005.39799999137,2017-09-07
-88010.03560000024,2017-09-08
64832.70519999992,2017-09-11
2200.8364000008314,2017-09-12
-160362.54480000446,2017-09-13
-147665.32079999294,2017-09-14
97697.97719999368,2017-09-15
-192103.14999999737,2017-09-18
-124162.18879999362,2017-09-19
-93760.72640000579,2017-09-20
-106598.73360000491,2017-09-21
42918.049600001556,2017-09-22
-75437.81719999471,2017-09-25
-168520.90240000412,2017-09-26
42054.748000002786,2017-09-27
-156513.09640000053,2017-09-28
63653.34079999937,2017-09-29
60368.51799999556,2017-10-09
-13103.495999995916,2017-10-10
-128413.94079999956,2017-10-11
11144.206000000298,2017-10-12
-82788.39719999784,2017-10-13
-186426.1136000012,2017-10-16
16569.917199994376,2017-10-17
141446.17520000853,2017-10-18
-260309.98680000074,2017-10-19
-102201.68960000438,2017-10-20
-190865.56119999985,2017-10-23
-121908.39280000173,2017-10-24
407287.21200000355,2017-10-25
518216.16959999857,2017-10-26
-459294.37039999623,2017-10-27
-184077.07919999922,2017-10-30
-51019.78760000574,2017-10-31
-82739.05200000052,2017-11-01
23539.20279999767,2017-11-02
117355.6352000053,2017-11-03
-243090.2239999964,2017-11-06
-87331.41040000497,2017-11-07
-116468.91119999623,2017-11-08
343794.5879999964,2017-11-09
-19755.389999997402,2017-11-10
-340162.35919999814,2017-11-13
-84372.21080000355,2017-11-14
315116.6144000023,2017-11-15
-543929.7491999966,2017-11-16
-343317.9848000031,2017-11-17
-70588.2988000015,2017-11-20
-510160.3475999991,2017-11-21
-598817.5516000031,2017-11-22
-229802.40159999623,2017-11-23
-299757.7115999982,2017-11-24
231860.1751999966,2017-11-27
-341853.2504000013,2017-11-28
-297890.89839999913,2017-11-29
-233059.72000000364,2017-11-30
161075.29599999843,2017-12-01
-218639.33879999397,2017-12-04
-254180.72240000055,2017-12-05
-304496.82359999703,2017-12-06
42646.90840000074,2017-12-07
344119.23759999836,2017-12-08
-216238.62000000026,2017-12-11
137855.76520000226,2017-12-12
-217296.98280000483,2017-12-13
-335023.51640000055,2017-12-14
59089.597599999615,2017-12-15
-29245.43759999672,2017-12-18
84899.73319999805,2017-12-19
-156473.75280000037,2017-12-20
-175252.13640000432,2017-12-21
-121123.16599999354,2017-12-22
-203976.0363999972,2017-12-25
-456777.26640000544,2017-12-26
612833.1072000006,2017-12-27
-417293.4603999983,2017-12-28
3729.325600004119,2017-12-29
8692.449599995934,2018-01-02
175406.3664000002,2018-01-03
-130382.73520000359,2018-01-04
47102.49320000391,2018-01-05
302609.7803999993,2018-01-08
-21185.485999999422,2018-01-09
-256205.97319999943,2018-01-10
45167.63559999549,2018-01-11
-176156.6119999946,2018-01-12
-268773.10160000285,2018-01-15
-567487.2520000027,2018-01-16
-52843.924799996996,2018-01-17
-164486.25000000233,2018-01-18
261102.9972000031,2018-01-19
-138367.06440000358,2018-01-22
-236214.59799999685,2018-01-23
-150692.3024000005,2018-01-24
1146.5511999950058,2018-01-25
-808684.5003999942,2018-01-26
-83567.71840000113,2018-01-29
156398.13559999972,2018-01-30
-278010.7092000014,2018-01-31
-323169.0736000005,2018-02-01
-510632.20440000005,2018-02-02
-529059.159199994,2018-02-05
-528142.0064000011,2018-02-06
46409.30519999615,2018-02-07
-563383.6208,2018-02-08
161601.312399994,2018-02-09
112516.17440000824,2018-02-12
-59015.58440000106,2018-02-13
315890.18160000397,2018-02-14
-139089.90480000683,2018-02-22
-75733.5415999984,2018-02-23
-289661.2379999994,2018-02-26
-370537.32199999783,2018-02-27
172077.39160000056,2018-02-28
-231041.13439999474,2018-03-01
-269329.2176000053,2018-03-02
-112184.89600000384,2018-03-05
-252958.01559999722,2018-03-06
74971.89239999742,2018-03-07
-18145.83999999233,2018-03-08
-204996.2696000028,2018-03-09
-414852.44960000186,2018-03-12
-13508.059200000947,2018-03-13
212286.72959999915,2018-03-14
-282995.89279999776,2018-03-15
83552.86400000023,2018-03-16
-199628.6168000017,2018-03-19
-332741.056800002,2018-03-20
-392744.3867999981,2018-03-21
-469164.8339999973,2018-03-22
-82282.74000000035,2018-03-23
-71086.09000000374,2018-03-26
-682503.1087999991,2018-03-27
-52387.706400002084,2018-03-28
-169340.79959999782,2018-03-29
-197127.9379999964,2018-03-30
-190385.9224000024,2018-04-02
62963.94320000129,2018-04-03
-14983.6655999973,2018-04-04
5473.521599997447,2018-04-09
-219000.54599999843,2018-04-10
-261330.40480000107,2018-04-11
-280273.13879999967,2018-04-12
-190044.8775999992,2018-04-13
-487933.4792000018,2018-04-16
-244448.0108000017,2018-04-17
164520.09439999855,2018-04-18
-371930.26519999723,2018-04-19
-74681.43560000276,2018-04-20
212130.98640000063,2018-04-23
-116675.87680000345,2018-04-24
-403348.7991999923,2018-04-25
-279078.0692000093,2018-04-26
-133947.96359999498,2018-04-27
-43841.67600000163,2018-05-02
-255471.60959999877,2018-05-03
499893.57760000107,2018-05-04
45549.1383999981,2018-05-07
-248117.12559999974,2018-05-08
12129.42759999974,2018-05-09
-187128.04160000006,2018-05-10
264363.0904000006,2018-05-11
-99429.10199999978,2018-05-14
-282324.09519999963,2018-05-15
-319263.2688000024,2018-05-16
46662.25440000153,2018-05-17
-169400.14720000175,2018-05-18
-55469.301199999645,2018-05-21
-373462.11359999585,2018-05-22
-267039.9832000029,2018-05-23
-109423.30239999824,2018-05-24
298882.94439999835,2018-05-25
-471978.8799999931,2018-05-28
-420264.6012000044,2018-05-29
321413.099199999,2018-05-30
-349688.5220000026,2018-05-31
389502.73600000294,2018-06-01
62237.339999997756,2018-06-04
-197032.58440000055,2018-06-05
-257691.14999999764,2018-06-06
-235900.55360000054,2018-06-07
-233781.1823999955,2018-06-08
250399.0411999969,2018-06-11
-346169.1591999973,2018-06-12
-258829.22280000435,2018-06-13
-424290.8435999979,2018-06-14
-774331.9224000012,2018-06-15
204501.47079999966,2018-06-19
-283963.8227999988,2018-06-20
-33353.42519999788,2018-06-21
-174425.3884000016,2018-06-22
-278570.44440000417,2018-06-25
-724202.0704000024,2018-06-26
-316654.7228000016,2018-06-27
313805.51640000386,2018-06-28
-474919.1464000008,2018-06-29
-375286.97519999556,2018-07-02
-266384.8003999967,2018-07-03
-12484.766000003216,2018-07-04
-51272.25560000284,2018-07-05
177902.0652000037,2018-07-06
-144769.4060000008,2018-07-09
-301346.28679999994,2018-07-10
272415.2351999988,2018-07-11
26184.364000002915,2018-07-12
-19520.4492000053,2018-07-13
-354692.85279999883,2018-07-16
-257548.6647999952,2018-07-17
-181297.67200000677,2018-07-18
-60218.87599999402,2018-07-19
-303371.26080000156,2018-07-20
77731.59639999938,2018-07-23
-186323.96479999897,2018-07-24
-336233.4723999984,2018-07-25
-175099.25640000156,2018-07-26
-467164.5592000027,2018-07-27
-13331.09120000443,2018-07-30
-440594.1103999945,2018-07-31
-537297.0755999967,2018-08-01
-513939.23880000156,2018-08-02
-416887.3680000056,2018-08-03
270709.51280000556,2018-08-06
-421544.224000004,2018-08-07
243697.79159999764,2018-08-08
-130418.73759999446,2018-08-09
-246020.3384000018,2018-08-10
-171131.7340000032,2018-08-13
-517453.7283999949,2018-08-14
-361509.31600000226,2018-08-15
-391947.7672000009,2018-08-16
2963.7480000041983,2018-08-17
320647.913199995,2018-08-20
-226947.39039999503,2018-08-21
-49948.69360000156,2018-08-22
-235294.3232000029,2018-08-23
362029.50679999805,2018-08-24
-280914.96880000323,2018-08-27
-129290.37759999734,2018-08-28
-261385.1179999916,2018-08-29
-447882.76280000515,2018-08-30
-18212.639199995672,2018-08-31
42774.874799997815,2018-09-03
-495403.94320000295,2018-09-04
-350831.4495999957,2018-09-05
-63845.11520000506,2018-09-06
-336968.64759999595,2018-09-07
-119911.37640000109,2018-09-10
-399766.05000000424,2018-09-11
-81809.70599999103,2018-09-12
-40429.2972000064,2018-09-13
-138591.29920000065,2018-09-14
235616.4756000033,2018-09-17
148090.1119999976,2018-09-18
-186175.60439999748,2018-09-19
278453.8087999998,2018-09-20
-208636.79480000434,2018-09-21
338922.1256000029,2018-09-25
-160816.62759999972,2018-09-26
-7814.189199999859,2018-09-27
-1010677.2688000009,2018-09-28
-92608.16480000225,2018-10-08
-545989.3483999933,2018-10-09
-721795.7968000021,2018-10-10
230274.66759999684,2018-10-11
-234258.68439999508,2018-10-12
-234895.85000000693,2018-10-15
-131275.5287999973,2018-10-16
-480467.8056000005,2018-10-17
370178.2064000045,2018-10-18
413752.31399999285,2018-10-19
-980606.8263999992,2018-10-22
-181097.28359999572,2018-10-23
-388529.8344000036,2018-10-24
-355863.30759999953,2018-10-25
-1171951.927599998,2018-10-26
-372766.53439999843,2018-10-29
278448.6163999982,2018-10-30
120962.04919999884,2018-10-31
569973.5448000014,2018-11-01
-508124.368399996,2018-11-02
-271665.43520000397,2018-11-05
-155490.59839999976,2018-11-06
-120392.67999999612,2018-11-07
-265768.65800000296,2018-11-08
-152622.47600000113,2018-11-09
172045.72400000197,2018-11-12
-376761.4472000027,2018-11-13
3793.29040000022,2018-11-14
-102118.5460000013,2018-11-15
54552.76679999875,2018-11-16
-337062.56759999675,2018-11-19
-74576.26160000151,2018-11-20
-128365.85079999635,2018-11-21
-317882.79200001,2018-11-22
-212818.03479999132,2018-11-23
-165195.8291999986,2018-11-26
48782.61560000335,2018-11-27
-243384.70160000678,2018-11-28
132824.18200000256,2018-11-29
531523.9480000002,2018-11-30
-107731.46680000327,2018-12-03
4881.854400002698,2018-12-04
-474570.3792000025,2018-12-05
-184877.96399999585,2018-12-06
-308765.4471999978,2018-12-07
8896.69479999328,2018-12-10
-38176.12879999873,2018-12-11
134112.02079999907,2018-12-12
-304472.29559999943,2018-12-13
-181072.92000000045,2018-12-14
-167627.1391999963,2018-12-17
-350119.8128000043,2018-12-18
-181830.37199999447,2018-12-19
-280378.6260000015,2018-12-20
-71418.40600000558,2018-12-21
-156208.01999999216,2018-12-24
-227289.69240000175,2018-12-25
-88258.56680000055,2018-12-26
195892.58159999448,2018-12-27
-111892.99359999491,2018-12-28
-275351.94000000134,2019-01-02
151386.9336000007,2019-01-03
-53223.689599995996,2019-01-04
-154464.99000000276,2019-01-07
95507.83039999894,2019-01-08
-99310.82079999895,2019-01-09
131902.1559999947,2019-01-10
-322235.5651999952,2019-01-11
499394.5000000026,2019-01-14
-95375.41200000074,2019-01-15
-207450.80640000425,2019-01-16
321450.24120000005,2019-01-17
-58498.854799998524,2019-01-18
-444122.6780000017,2019-01-21
-214639.09279999958,2019-01-22
18325.55719999816,2019-01-23
-21855.846799994073,2019-01-24
-141690.70440000025,2019-01-25
43737.30799999415,2019-01-28
-303987.78159999155,2019-01-29
65198.42839999255,2019-01-30
6691.411199996914,2019-01-31
420403.990400002,2019-02-01
-194125.672799994,2019-02-11
186344.24079999508,2019-02-12
-116665.44719999738,2019-02-13
-448503.7276000009,2019-02-14
331070.1159999969,2019-02-15
-280080.23199999734,2019-02-18
-252695.36120000007,2019-02-19
-188801.67159999904,2019-02-20
134202.028000001,2019-02-21
434592.31799999636,2019-02-22
-410883.3015999954,2019-02-25
-17410.56319999987,2019-02-26
30150.304800001144,2019-02-27
490163.48039999366,2019-02-28
-233619.50959999257,2019-03-01
-178819.60199999972,2019-03-04
-255005.31280001113,2019-03-05
-448182.484399998,2019-03-06
-596044.563999995,2019-03-07
246895.28560000085,2019-03-08
-234298.96280000577,2019-03-11
-228434.81239999348,2019-03-12
62750.8963999918,2019-03-13
-102369.08919999575,2019-03-14
543973.1391999999,2019-03-15
-465777.1407999962,2019-03-18
-201569.37680000594,2019-03-19
-201348.05279999477,2019-03-20
-79186.43720000614,2019-03-21
-561623.7003999962,2019-03-22
-220881.49440000148,2019-03-25
69877.46119999954,2019-03-26
54818.943600003484,2019-03-27
727895.4296000025,2019-03-28
119959.9716000007,2019-03-29
-320353.0028000025,2019-04-01
-148571.36880000602,2019-04-02
150509.36120001104,2019-04-03
257080.3431999895,2019-04-04
-170314.48239999014,2019-04-08
359301.22519998346,2019-04-09
-673512.1959999842,2019-04-10
-335126.3488000025,2019-04-11
-332138.8019999998,2019-04-12
398244.8159999957,2019-04-15
-14605.607600008016,2019-04-16
-313847.5907999885,2019-04-17
-25340.443599998805,2019-04-18
-420589.9648000064,2019-04-19
136460.49000000334,2019-04-22
-204828.58440000613,2019-04-23
-538434.2735999874,2019-04-24
-378723.8399999995,2019-04-25
107821.45359999324,2019-04-26
-79900.06559999821,2019-04-29
