account_value,date,daily_return
10000000.0,2012-01-09,
6710227.085680999,2012-01-10,-0.32897729143190013
6706742.092146997,2012-01-11,-0.0005193555284348506
6708887.2760446975,2012-01-12,0.00031985483685326166
6680791.817518097,2012-01-13,-0.004187797077306654
6623317.658645895,2012-01-16,-0.008602896249737313
6685388.291378698,2012-01-17,0.009371531901656294
6641196.531466996,2012-01-18,-0.0066102009315884835
6665927.399280993,2012-01-19,0.003723857244220641
6691998.630160091,2012-01-20,0.003911118336198838
6671284.557928191,2012-01-30,-0.003095349144057624
6683066.65263129,2012-01-31,0.0017660908631302874
6674153.103957292,2012-02-01,-0.0013337512757694014
6697576.552309691,2012-02-02,0.0035095761196295427
6705995.015238195,2012-02-03,0.001256941650872312
6717706.3852136955,2012-02-06,0.0017464030242921869
6699279.029146894,2012-02-07,-0.0027431023343565952
6733218.625957996,2012-02-08,0.005066156621248208
6730118.638058895,2012-02-09,-0.00046040208573494557
6727733.098471994,2012-02-10,-0.0003544572859995876
6729647.015751394,2012-02-13,0.0002844817491103324
6729998.348011194,2012-02-14,5.220664010718856e-05
6742948.291353496,2012-02-15,0.0019242119644991007
6743785.288464997,2012-02-16,0.0001241292496005908
6741205.260608295,2012-02-17,-0.0003825785884842281
6739694.3630979955,2012-02-20,-0.00022412869092236498
6751577.690992695,2012-02-21,0.0017631849835453295
6768507.983284193,2012-02-22,0.002507605342982888
6769603.976714296,2012-02-23,0.00016192540997361782
6779987.607231995,2012-02-24,0.0015338608511541452
6798447.343044194,2012-02-27,0.0027226798751827097
6804577.967984296,2012-02-28,0.0009017683936869414
6789020.897472296,2012-02-29,-0.0022862653033292046
6778656.958880895,2012-03-01,-0.0015265733819230798
6800706.727703295,2012-03-02,0.003252822639669306
6791363.3340626955,2012-03-05,-0.0013738856878710015
6766463.669322297,2012-03-06,-0.0036663720545641043
6743443.528127199,2012-03-07,-0.0034020933710863233
6773781.960185399,2012-03-08,0.004498952490913144
6805019.624583898,2012-03-09,0.004611554458366918
6816458.9982896,2012-03-12,0.0016810199436274598
6830368.434221101,2012-03-13,0.0020405662140696723
6803793.352341499,2012-03-14,-0.0038907245100362475
6819089.7909561,2012-03-15,0.0022482221052961826
6850618.2775952015,2012-03-16,0.004623562323657238
6853913.648696398,2012-03-19,0.0004810326553990052
6818133.480146501,2012-03-20,-0.005220399670004983
6817342.9329315005,2012-03-21,-0.0001159477468873904
6802977.8668593,2012-03-22,-0.0021071356118539386
6777024.366019601,2012-03-23,-0.0038150206200333603
6825570.270874102,2012-03-26,0.0071633068191274685
6830623.6333981,2012-03-27,0.0007403575559923325
6759428.5699924,2012-03-28,-0.010422922887683983
6738450.4056174,2012-03-29,-0.0031035410993363044
6747234.248538401,2012-03-30,0.0013035404866492684
6795914.870060298,2012-04-05,0.007214900169271843
6798036.459512601,2012-04-06,0.00031218599597959695
6785530.788536599,2012-04-09,-0.0018396004567616808
6785064.1686736,2012-04-10,-6.876689201484876e-05
6820004.186494499,2012-04-12,0.005149548619188593
6837566.758065598,2012-04-13,0.0025751555410886695
6805948.293272398,2012-04-16,-0.004624227581530027
6785459.687703196,2012-04-17,-0.0030103968890646815
6810598.203364193,2012-04-18,0.003704762362165992
6765431.642878095,2012-04-19,-0.006631805186185891
6781992.482059091,2012-04-20,0.002447861430752818
6767543.59707069,2012-04-23,-0.002130477883398374
6756542.238686491,2012-04-24,-0.0016256058385736294
6781691.803149992,2012-04-25,0.003722253717219459
6772071.322560091,2012-04-26,-0.0014185959594082975
6788276.757827392,2012-04-27,0.0023929805956584005
6853145.0938635925,2012-05-02,0.00955593567416102
6857183.416512592,2012-05-03,0.000589265599033606
6804193.519858393,2012-05-04,-0.007727647553745665
6836143.284830192,2012-05-07,0.0046955991005477316
6838175.735282292,2012-05-08,0.00029730951611406375
6792318.088795492,2012-05-09,-0.006706122840656414
6825754.917238692,2012-05-10,0.004922741839543221
6812802.347058891,2012-05-11,-0.0018976025856258794
6809605.645527892,2012-05-14,-0.00046921976716074454
6790485.845719492,2012-05-15,-0.002807769025649276
6774511.079452692,2012-05-16,-0.002352521841551325
6805384.777751692,2012-05-17,0.004557332320651364
6772947.205363989,2012-05-18,-0.004766456776073569
6830306.530395989,2012-05-21,0.008468887072761166
6845581.41651459,2012-05-22,0.002236339767567541
6888065.226784391,2012-05-23,0.006206019282352093
6857937.114953189,2012-05-24,-0.004373958555741964
6831166.702883489,2012-05-25,-0.0039035662796220727
6909075.77759969,2012-05-28,0.01140494414860549
6926680.620093988,2012-05-29,0.0025480748888839777
6912146.137104388,2012-05-30,-0.0020983330669868128
6889817.889230689,2012-05-31,-0.0032302916389225222
6938817.718271792,2012-06-01,0.007111919332104977
6894273.467113791,2012-06-04,-0.006419573617088115
6929078.574901292,2012-06-05,0.005048408357098744
6900749.333112292,2012-06-06,-0.004088457286603009
6867372.680973889,2012-06-07,-0.004836670704476909
6832353.22594589,2012-06-08,-0.005099396327364225
6920156.124549391,2012-06-11,0.012851047903973845
6977573.406481292,2012-06-12,0.008297107882900612
6991323.668387093,2012-06-13,0.0019706366532852293
6980163.945626993,2012-06-14,-0.0015962245905680739
6953623.337657091,2012-06-15,-0.0038022900574604668
6973743.281967793,2012-06-18,0.002893447535724736
7026737.22885269,2012-06-19,0.007599067637308332
6939548.345390291,2012-06-20,-0.012408160519279177
6906770.735699293,2012-06-21,-0.004723305906899622
6901929.395144093,2012-06-25,-0.0007009557346643325
6878991.637836693,2012-06-26,-0.003323383360533616
6847176.076769592,2012-06-27,-0.004625032670792173
6848222.723627493,2012-06-28,0.00015285817776056199
6873011.655770292,2012-06-29,0.003619761380901476
7018756.421030091,2012-07-02,0.021205371467315715
6995675.8775490895,2012-07-03,-0.003288409241820389
7012616.50463879,2012-07-04,0.002421585474545518
7029162.269896391,2012-07-05,0.002359428217221904
7106688.47800009,2012-07-06,0.01102922441209242
7166585.44605769,2012-07-09,0.0084282529398918
7089933.149597591,2012-07-10,-0.010695790490053425
7290835.68283869,2012-07-11,0.028336308538043253
7336179.405051989,2012-07-12,0.006219276388306216
7380167.584605491,2012-07-13,0.005996061045509649
7341048.795450587,2012-07-16,-0.005300528572888097
7224395.505488087,2012-07-17,-0.01589054823267111
7159801.15471009,2012-07-18,-0.008941142650471967
7166595.140735487,2012-07-19,0.0009489070825561274
7108323.702353489,2012-07-20,-0.008130979529006654
7073597.793252389,2012-07-23,-0.004885245882879863
7113286.34332319,2012-07-24,0.005610801070518923
7054968.19858269,2012-07-25,-0.00819848125406053
6992340.257992692,2012-07-26,-0.008877140027729657
6941991.595931789,2012-07-27,-0.007200545197060704
6933182.301367891,2012-07-30,-0.0012689866362068924
6947602.46260329,2012-07-31,0.002079876254307278
6972632.17412599,2012-08-01,0.0036026401420385934
7095955.286958491,2012-08-02,0.01768673719662539
7143389.611153392,2012-08-03,0.006684698856837423
7181451.335690689,2012-08-06,0.005328244238263169
7176551.743438292,2012-08-07,-0.0006822565555860693
7098763.861483191,2012-08-08,-0.010839172451619916
7225160.867194293,2012-08-09,0.017805495178803366
7176510.016797293,2012-08-10,-0.0067335317913679305
7159014.028937589,2012-08-13,-0.0024379521269742854
7120587.420326989,2012-08-14,-0.0053675839236067
7036308.836917691,2012-08-15,-0.011835903196512954
6992221.923832791,2012-08-16,-0.006265630759921703
6985075.571944891,2012-08-17,-0.0010220430595233587
6979871.449907689,2012-08-20,-0.0007450344643518125
7027393.042952092,2012-08-21,0.006808376541810324
6946576.906228092,2012-08-22,-0.011500158910999425
6923404.731036091,2012-08-23,-0.003335768898092062
6906409.271280292,2012-08-24,-0.002454783508410552
6821238.621617091,2012-08-27,-0.012332117359070582
6890158.489875693,2012-08-28,0.01010371753308692
6844560.296061294,2012-08-29,-0.006617872996883878
6774325.077567594,2012-08-30,-0.010261465376251722
6752059.587096795,2012-08-31,-0.0032867466818987667
6818113.781867693,2012-09-03,0.009782821658909535
6791864.693934294,2012-09-04,-0.0038499046471189846
6845173.668591592,2012-09-05,0.00784894532791669
6858680.1759839915,2012-09-06,0.001973143129205379
7059881.741332495,2012-09-07,0.029335318193290272
7036475.681158095,2012-09-10,-0.00331536150773859
7036365.682620095,2012-09-11,-1.563261822878914e-05
7035137.232980793,2012-09-12,-0.00017458581527907135
7006636.830372294,2012-09-13,-0.004051150910729717
7021904.792357694,2012-09-14,0.0021790714082992046
6840070.537096693,2012-09-17,-0.025895289189751036
6839583.983624395,2012-09-18,-7.113281502868496e-05
6974208.065345394,2012-09-19,0.019683080439296008
6840338.9361516945,2012-09-20,-0.0191948860629626
6875845.025639993,2012-09-21,0.005190691546093751
6917877.108051594,2012-09-24,0.0061130060748699755
6891272.363013493,2012-09-25,-0.0038457961340678803
6855271.545532394,2012-09-26,-0.005224117635274528
6970640.999985296,2012-09-27,0.016829304818434032
7072041.477329394,2012-09-28,0.014546793809107506
7055061.026047297,2012-10-08,-0.0024010678297816668
7218114.729059591,2012-10-09,0.023111593565285915
7205709.166772492,2012-10-10,-0.001718670699033753
7147763.040562692,2012-10-11,-0.008041696503240159
