account_rewards,date
-176915.52440000078,2013-11-29
3136.4463999989857,2013-12-02
-8618.525999999787,2013-12-03
-103474.93639999993,2013-12-04
-59302.44999999686,2013-12-05
-82385.81560000227,2013-12-06
-80009.44600000088,2013-12-09
-114316.89519999917,2013-12-10
-82555.6803999995,2013-12-11
-63351.8615999999,2013-12-12
-167528.82160000276,2013-12-13
-74546.78959999928,2013-12-16
-37631.88399999773,2013-12-17
-96906.40160000119,2013-12-18
-245548.7675999994,2013-12-19
-48353.99799999809,2013-12-20
-55713.09600000112,2013-12-23
-23793.94600000187,2013-12-24
-134558.2751999982,2013-12-25
45092.30319999827,2013-12-26
-93357.0467999991,2013-12-27
5481.175599998833,2013-12-30
-34144.84480000089,2013-12-31
-121428.69359999636,2014-01-02
-171021.12720000153,2014-01-03
-52289.42039999969,2014-01-06
-79209.41720000027,2014-01-07
-78887.14559999919,2014-01-08
-73171.45000000237,2014-01-09
-87789.29679999752,2014-01-10
-3589.926400001908,2014-01-13
-66671.05079999959,2014-01-14
19199.118400001935,2014-01-15
-146686.57640000145,2014-01-16
-63740.495200000136,2014-01-17
-22975.769600000513,2014-01-20
120577.14920000006,2014-01-21
-45256.57719999942,2014-01-22
21681.998400001346,2014-01-23
-62649.343200000796,2014-01-24
-85854.82800000049,2014-01-27
-76919.25680000105,2014-01-28
-110900.76279999947,2014-01-29
-34700.165599999724,2014-01-30
74790.67399999914,2014-02-07
-25717.591199997656,2014-02-10
-58232.677999999374,2014-02-11
-86644.86200000424,2014-02-12
65686.30880000179,2014-02-13
95475.60160000164,2014-02-14
-149696.20200000255,2014-02-17
18216.902400002386,2014-02-18
-42779.14840000273,2014-02-19
-61069.973599996716,2014-02-20
-203200.05999999936,2014-02-21
-241633.34439999957,2014-02-24
-90002.79160000307,2014-02-25
-39926.48039999919,2014-02-26
61672.12999999994,2014-02-27
38628.82879999916,2014-02-28
-92739.6380000003,2014-03-03
-9456.520800000679,2014-03-04
-55099.87119999812,2014-03-05
63549.24079999981,2014-03-06
-293881.2463999993,2014-03-07
34252.36319999908,2014-03-10
-128574.17239999856,2014-03-11
96741.12399999844,2014-03-12
-102360.58079999954,2014-03-13
-3164.0419999980145,2014-03-14
-14923.485600001546,2014-03-17
-56640.04880000156,2014-03-18
-216511.83079999892,2014-03-19
41687.81639999838,2014-03-20
-39898.465599997005,2014-03-21
-133583.44320000018,2014-03-24
-147165.53439999907,2014-03-25
-123606.00160000211,2014-03-26
-120189.68719999946,2014-03-27
-50950.34760000181,2014-03-28
83603.95400000077,2014-03-31
8836.844399998105,2014-04-01
-66718.07119999762,2014-04-02
-53182.80999999547,2014-04-03
45148.33479999583,2014-04-04
-67060.20800000068,2014-04-08
89772.47879999841,2014-04-09
117016.81800000006,2014-04-10
-105052.67879999564,2014-04-11
-125322.43480000502,2014-04-14
-105306.77799999874,2014-04-15
-37949.00519999747,2014-04-16
-58083.34160000127,2014-04-17
-134184.39280000082,2014-04-18
-19749.004399998932,2014-04-21
-44800.455600000816,2014-04-22
-87849.91080000227,2014-04-23
-281953.70919999736,2014-04-24
-128664.03999999899,2014-04-25
-10397.067199999334,2014-04-28
-29094.740400004368,2014-04-29
-106722.38479999681,2014-04-30
-45583.191600001235,2014-05-05
-83223.61159999997,2014-05-06
-47791.0840000007,2014-05-07
-69623.28279999638,2014-05-08
41128.896799996335,2014-05-09
-77141.47039999838,2014-05-12
-136296.89599999945,2014-05-13
-82037.24840000067,2014-05-14
-58830.11800000096,2014-05-15
-221759.23960000082,2014-05-16
-90325.0311999989,2014-05-19
52758.12400000137,2014-05-20
-67488.63520000102,2014-05-21
5850.281600001231,2014-05-22
-17552.523999998542,2014-05-23
-76967.64360000187,2014-05-26
-14488.506800000627,2014-05-27
-57981.16200000044,2014-05-28
-67719.9200000002,2014-05-29
-63389.297599999285,2014-05-30
-133647.3412000006,2014-06-03
37587.08999999895,2014-06-04
-94214.581599998,2014-06-05
-42058.91600000053,2014-06-06
-2433.1083999979223,2014-06-09
-65416.516400001114,2014-06-10
-67677.00880000257,2014-06-11
-17526.981999997843,2014-06-12
12507.449599998914,2014-06-13
-91909.87679999942,2014-06-16
-86779.6368,2014-06-17
-116906.26519999921,2014-06-18
-27517.16400000012,2014-06-19
-14813.270400001273,2014-06-20
83596.89320000059,2014-06-23
